Mietbegin Mietende Länge ID position
8 18 8 548 69
8 18 8 587 769
8 18 7 530 216
8 18 7 362 101
8 18 6 186 364
8 18 6 462 451
8 18 6 47 736
8 18 6 282 806
8 17 6 103 438
8 13 10 227 849
8 13 10 53 322
8 18 5 588 446
8 18 5 97 203
8 18 5 273 386
8 18 5 400 536
8 15 7 254 956
8 16 6 129 640
9 18 5 175 124
13 18 9 511 556
8 13 9 285 668
10 15 9 99 795
13 18 9 128 622
8 17 5 551 707
8 18 4 82 714
13 18 8 411 351
8 18 4 244 845
8 18 4 87 304
8 13 8 431 883
8 13 8 242 519
8 18 4 141 905
8 18 4 496 489
13 18 8 489 514
8 18 4 269 233
8 18 4 115 693
8 13 8 147 759
8 13 8 134 992
8 18 4 38 93
8 18 4 31 779
8 18 4 407 392
8 18 4 583 39
8 18 4 202 549
8 18 4 123 359
8 16 5 125 951
8 18 4 303 62
8 18 4 543 165
8 18 4 168 783
9 14 8 34 415
8 18 4 130 299
13 18 8 230 609
9 18 4 490 143
8 17 4 110 151
8 17 4 196 316
8 17 4 17 582
8 17 4 586 265
8 17 4 126 837
8 17 4 194 426
11 16 7 348 26
13 18 7 143 527
13 18 7 350 756
13 18 7 321 569
8 13 7 65 86
13 18 7 418 915
11 18 5 429 238
9 14 7 117 501
8 13 7 40 338
10 15 7 213 830
8 16 4 36 159
8 16 4 585 476
8 16 4 136 600
8 18 3 297 484
8 18 3 92 869
8 18 3 188 893
8 18 3 534 688
13 18 6 30 404
8 18 3 541 56
8 13 6 544 397
8 18 3 166 665
8 18 3 220 637
13 18 6 214 541
8 18 3 565 619
9 14 6 15 273
8 18 3 316 982
8 18 3 358 200
8 13 6 357 379
8 18 3 195 733
8 18 3 596 129
8 18 3 2 947
8 18 3 345 970
11 16 6 391 909
8 18 3 279 255
8 18 3 486 937
13 18 6 453 658
8 18 3 233 44
8 18 3 295 924
8 18 3 252 974
8 18 3 44 698
8 18 3 421 296
8 18 3 256 748
8 18 3 78 286
13 18 6 259 593
8 18 3 464 963
12 18 5 288 742
8 18 3 74 36
8 18 3 398 229
8 18 3 436 211
8 18 3 344 651
9 16 4 369 78
13 17 7 211 176
10 17 4 440 372
8 15 4 532 816
8 17 3 465 347
9 18 3 154 943
8 17 3 157 48
8 17 3 262 114
13 18 5 139 85
8 13 5 192 587
13 18 5 124 879
8 13 5 602 751
13 18 5 513 183
13 18 5 518 863
13 18 5 102 243
