Mietbegin Mietende Länge ID position
8 18 4 407 775
8 18 4 82 409
8 18 6 462 848
8 18 4 115 968
8 18 4 244 94
13 18 8 230 487
8 17 4 194 476
8 18 4 141 587
8 18 6 282 834
8 18 3 233 363
8 18 4 269 614
8 13 6 357 230
8 13 4 264 334
8 18 3 252 378
11 16 6 391 676
8 13 8 147 779
8 18 6 186 631
8 18 3 398 543
13 18 6 214 205
8 18 3 74 798
8 13 8 242 288
8 18 3 297 715
13 18 4 212 707
8 18 3 279 459
8 18 3 92 344
8 18 2 58 846
8 16 3 488 130
8 17 4 110 916
8 13 4 11 29
8 13 7 40 579
8 13 7 65 385
13 18 6 453 663
9 13 6 201 236
8 13 10 227 549
8 13 4 370 710
9 14 8 34 758
13 18 8 489 385
13 18 4 394 276
8 18 2 150 471
8 18 3 344 281
8 16 6 129 939
11 16 7 348 945
8 18 4 31 418
13 18 7 418 226
11 17 3 373 684
8 18 3 358 434
13 18 7 143 509
8 18 3 436 699
8 13 4 347 368
8 18 2 416 874
8 18 3 345 993
13 18 4 64 719
13 18 9 128 905
8 15 3 107 352
13 18 3 392 779
8 18 4 168 397
8 18 4 38 803
13 18 7 350 502
8 13 3 424 787
8 18 2 0 485
8 18 4 303 807
8 17 2 79 424
8 18 2 210 498
8 15 3 466 308
8 15 2 85 190
13 18 7 321 867
8 18 4 202 119
8 16 4 36 139
9 16 4 369 533
8 18 3 44 889
8 17 4 196 453
8 13 3 308 492
8 13 3 427 285
8 18 4 130 878
8 15 7 254 858
8 14 4 49 338
8 18 3 220 394
8 18 2 204 184
13 18 5 139 922
8 13 3 460 402
13 18 3 249 787
8 18 2 442 599
8 18 2 433 674
8 13 3 324 840
13 18 4 112 767
8 18 2 379 602
10 17 4 440 427
13 18 3 266 690
11 17 4 257 528
9 14 6 15 192
8 17 4 17 124
8 13 4 441 487
8 18 3 2 703
8 16 2 311 327
8 13 3 3 177
13 18 4 162 294
8 18 4 123 158
13 18 5 102 52
11 18 5 429 165
8 13 4 164 640
13 18 3 105 901
8 18 3 421 818
8 13 2 477 752
8 18 2 57 793
13 18 4 260 334
8 13 3 23 826
8 13 2 94 199
8 17 3 465 249
13 16 6 353 220
8 18 3 188 255
