Mietbegin Mietende Länge ID position
8 18 7 362 0
8 18 6 282 7
8 18 6 462 13
8 18 6 47 19
8 18 6 186 25
8 18 5 273 31
8 18 5 97 36
8 18 5 400 41
8 18 4 244 46
8 18 4 269 50
8 18 4 38 54
8 18 4 202 58
8 18 4 168 62
8 18 4 130 66
8 18 4 123 70
8 18 4 115 74
8 18 4 87 78
8 18 4 82 82
8 18 4 141 86
8 18 4 303 90
8 18 4 31 94
8 18 4 407 98
8 18 3 344 102
8 18 3 78 105
8 18 3 2 108
8 18 3 92 111
8 18 3 486 114
8 18 3 464 117
8 18 3 166 120
8 18 3 436 123
8 18 3 188 126
8 18 3 44 129
8 18 3 195 132
8 18 3 345 135
8 18 3 220 138
8 18 3 233 141
8 18 3 421 144
8 18 3 256 147
8 18 3 316 150
8 18 3 358 153
8 18 3 398 156
8 18 3 74 159
8 18 3 274 162
8 18 3 279 165
8 18 3 297 168
8 18 3 295 171
8 18 3 252 174
8 18 2 76 177
8 18 2 487 179
8 18 2 485 181
8 18 2 478 183
8 18 2 294 185
8 18 2 150 187
8 18 2 149 189
8 18 2 286 191
8 18 2 379 193
8 18 2 433 195
8 18 2 430 197
8 18 2 204 199
8 18 2 207 201
8 18 2 210 203
8 18 2 416 205
8 18 2 442 207
8 18 2 70 209
8 18 2 0 211
8 18 2 58 213
8 18 2 42 215
8 18 2 41 217
8 18 2 57 219
8 18 2 32 221
8 18 1 428 223
8 18 1 232 224
8 18 1 268 225
8 18 1 33 226
8 18 1 446 227
8 18 1 275 228
8 18 1 403 229
8 18 1 374 230
8 18 1 73 231
8 18 1 72 232
8 18 1 121 233
8 18 1 163 234
8 18 1 323 235
8 18 1 339 236
8 18 1 140 237
8 17 6 103 238
9 18 5 175 244
8 17 4 110 249
8 17 4 126 253
8 17 4 194 257
8 17 4 17 261
8 17 4 196 265
8 17 3 465 269
8 17 3 262 272
9 18 3 154 996
8 17 3 157 275
8 17 2 79 278
8 17 2 60 280
8 17 2 37 282
8 16 6 129 284
8 16 5 125 290
8 16 4 136 295
8 16 4 36 299
8 16 3 332 303
8 16 3 488 306
8 16 2 45 309
9 17 2 284 994
8 16 2 217 311
8 16 2 311 313
8 16 2 161 315
8 16 2 319 317
8 16 2 425 319
8 16 2 455 321
8 16 1 404 323
8 16 1 155 324
8 16 1 91 325
8 16 1 293 326
8 15 7 254 327
11 18 5 429 989
10 17 4 440 985
9 16 4 369 334
8 15 3 107 338
8 15 3 331 341
8 15 3 466 344
8 15 2 80 347
8 15 2 475 349
8 15 2 463 351
8 15 2 341 353
8 15 2 85 355
8 15 2 306 357
8 15 2 372 359
9 16 1 189 984
8 15 1 5 361
8 15 1 367 362
8 15 1 142 363
12 18 5 288 979
8 14 4 49 364
11 17 4 257 975
8 14 4 18 368
8 14 3 159 372
8 14 3 355 375
11 17 3 373 972
8 14 3 24 378
9 15 2 75 381
8 14 1 16 383
8 14 1 484 384
8 14 1 459 385
8 14 1 228 386
8 14 1 439 387
8 14 1 283 388
12 18 1 437 971
12 18 1 253 970
8 13 10 53 389
8 13 10 227 399
13 18 9 128 961
10 15 9 99 952
8 13 9 285 409
8 13 8 431 418
8 13 8 134 426
13 18 8 411 944
8 13 8 242 434
8 13 8 147 442
13 18 8 230 936
9 14 8 34 450
13 18 8 489 928
11 16 7 348 921
10 15 7 213 914
8 13 7 40 458
13 18 7 418 907
13 18 7 321 900
13 18 7 350 893
8 13 7 65 465
13 18 7 143 886
9 14 7 117 472
13 18 6 453 880
13 18 6 30 874
11 16 6 391 868
9 14 6 15 479
13 18 6 214 862
8 13 6 357 485
13 18 6 259 856
13 18 5 139 851
8 13 5 192 491
10 15 5 366 846
13 18 5 124 841
13 18 5 102 836
13 18 4 212 832
8 13 4 90 496
8 13 4 264 500
13 18 4 364 828
13 18 4 95 824
13 18 4 386 820
13 18 4 365 816
13 18 4 162 812
13 18 4 203 808
8 13 4 164 504
8 13 4 441 508
8 13 4 11 512
8 13 4 347 516
13 18 4 260 804
13 18 4 64 800
13 18 4 173 796
13 18 4 174 792
8 13 4 378 520
9 14 4 302 524
13 18 4 22 788
13 18 4 390 784
13 18 4 182 780
13 18 4 481 776
13 18 4 144 772
13 18 4 291 768
13 18 4 333 764
13 18 4 473 760
8 13 4 370 528
13 18 4 461 756
13 18 4 112 752
11 16 4 21 748
13 18 4 394 744
8 13 4 113 532
12 17 3 255 741
13 18 3 101 738
13 18 3 249 735
13 18 3 380 732
13 18 3 387 729
8 13 3 351 536
13 18 3 266 726
8 13 3 313 539
8 13 3 23 542
8 13 3 324 545
13 18 3 122 723
13 18 3 334 720
8 13 3 337 548
13 18 3 105 717
13 18 3 338 714
13 18 3 276 711
13 18 3 352 708
8 13 3 271 551
13 18 3 354 705
8 13 3 137 554
13 18 3 361 702
13 18 3 20 699
8 13 3 145 557
8 13 3 308 560
13 18 3 178 696
8 13 3 427 563
8 13 3 409 566
13 18 3 39 693
13 18 3 476 690
8 13 3 402 569
13 18 3 184 687
13 18 3 148 684
8 13 3 424 572
13 18 3 392 681
8 13 3 3 575
8 13 3 176 578
13 18 3 1 678
8 13 3 460 581
13 18 3 310 675
8 13 3 241 584
13 18 2 6 673
8 13 2 63 587
13 18 2 335 671
10 15 2 472 589
8 13 2 477 591
13 18 2 71 669
13 18 2 382 667
13 18 2 325 665
13 18 2 326 663
13 18 2 483 661
8 13 2 342 593
13 18 2 66 659
8 13 2 4 595
8 13 2 318 597
8 13 2 317 599
13 18 2 315 657
13 18 2 314 655
13 18 2 312 653
8 13 2 329 601
9 14 2 62 603
8 13 2 77 605
13 18 2 346 651
8 13 2 56 607
13 18 2 388 649
8 13 2 377 609
12 17 2 389 647
12 17 2 371 645
9 14 2 395 611
8 13 2 396 613
13 18 2 96 643
13 18 2 401 641
13 18 2 368 639
8 13 2 94 615
12 17 2 408 637
8 13 2 410 617
13 18 2 93 635
13 18 2 415 633
13 18 2 426 631
13 18 2 86 629
13 18 2 84 627
11 16 2 432 625
13 18 2 10 623
8 13 2 9 619
13 18 2 83 621
13 18 2 384 619
13 18 2 447 617
8 13 2 450 621
8 13 2 456 623
13 18 2 330 615
8 13 2 277 627
13 18 2 248 613
8 13 2 153 629
13 18 2 35 609
13 18 2 281 607
13 18 2 307 605
13 18 2 29 601
13 18 2 278 599
13 18 2 231 597
13 18 2 51 595
13 18 2 272 593
13 18 2 234 591
8 13 2 238 631
13 18 2 135 587
8 13 2 251 633
13 18 2 216 585
8 13 2 223 635
13 18 2 292 583
13 18 2 205 581
8 13 2 300 639
13 18 2 181 579
13 18 2 183 577
13 18 2 160 575
13 18 2 25 573
13 18 2 158 571
8 13 1 222 641
13 18 1 200 570
8 13 1 100 642
13 18 1 381 569
8 13 1 383 643
13 18 1 146 568
8 13 1 8 644
13 18 1 193 567
8 13 1 199 649
13 18 1 449 566
13 18 1 423 565
13 18 1 422 564
8 13 1 420 650
8 13 1 88 651
8 13 1 435 652
13 18 1 451 563
13 18 1 229 562
8 13 1 13 653
8 13 1 151 654
13 18 1 225 561
13 18 1 405 560
13 18 1 219 559
13 18 1 393 558
8 13 1 43 655
13 18 1 172 557
13 18 1 132 556
13 18 1 340 555
13 18 1 322 554
8 13 1 280 656
8 13 1 185 657
8 13 1 349 658
8 13 1 68 659
13 18 1 133 553
8 13 1 19 660
8 13 1 301 661
13 18 1 67 552
13 18 1 28 551
13 18 1 170 550
8 13 1 305 662
8 13 1 328 663
8 13 1 263 664
13 18 1 363 549
13 18 1 54 548
13 17 7 211 541
8 12 6 81 665
9 13 6 201 671
13 17 6 7 535
9 13 5 236 677
13 17 4 167 531
8 12 4 12 645
13 17 3 191 528
13 17 3 270 521
8 12 2 419 637
8 12 2 413 682
13 17 2 221 519
8 12 2 474 684
8 12 2 412 686
13 17 2 165 517
8 12 2 89 688
8 12 1 224 690
8 12 1 138 691
8 12 1 298 692
13 16 7 171 510
13 16 6 353 504
8 11 5 131 693
8 11 4 226 698
14 17 4 304 524
13 16 4 48 500
13 16 4 289 496
