Mietbegin Mietende Länge ID position
8 18 7 362 874
8 18 6 462 488
8 18 6 47 710
8 18 6 186 665
8 18 6 282 122
8 17 6 103 780
8 13 10 53 260
8 18 5 400 964
8 18 5 97 304
8 18 5 273 687
8 13 10 227 919
8 15 7 254 411
8 16 6 129 54
9 18 5 175 24
13 18 9 128 970
10 15 9 99 457
8 13 9 285 102
8 18 4 123 773
8 18 4 87 419
8 16 5 125 206
8 18 4 82 832
8 18 4 115 20
8 18 4 130 474
8 18 4 244 614
8 18 4 141 155
8 13 8 147 238
8 18 4 168 943
8 18 4 202 319
13 18 8 230 756
8 13 8 242 892
8 18 4 269 651
8 18 4 303 112
8 18 4 407 327
13 18 8 411 618
8 13 8 431 358
8 13 8 134 519
8 18 4 38 377
13 18 8 489 855
9 14 8 34 568
8 18 4 31 201
8 17 4 126 693
8 17 4 196 72
8 17 4 17 286
8 17 4 194 185
8 17 4 110 345
8 13 7 65 293
13 18 7 321 838
8 13 7 40 623
13 18 7 418 238
11 18 5 429 993
13 18 7 350 264
11 16 7 348 538
10 15 7 213 135
13 18 7 143 292
9 14 7 117 160
8 16 4 36 822
8 16 4 136 14
8 18 3 345 82
8 18 3 344 550
8 13 6 357 907
12 18 5 288 796
8 18 3 295 192
8 18 3 279 405
8 18 3 78 6
8 18 3 297 789
8 18 3 274 130
8 18 3 92 431
8 18 3 74 674
13 18 6 30 515
13 18 6 259 99
8 18 3 398 250
8 18 3 252 217
8 18 3 166 957
8 18 3 486 512
8 18 3 44 741
8 18 3 188 719
8 18 3 195 312
8 18 3 464 337
13 18 6 453 902
8 18 3 256 425
13 18 6 214 445
8 18 3 436 50
8 18 3 220 764
8 18 3 421 636
9 14 6 15 169
8 18 3 316 954
8 18 3 233 37
11 16 6 391 577
8 18 3 2 507
10 17 4 440 500
13 17 7 211 385
9 16 4 369 370
8 17 3 262 705
8 17 3 157 440
9 18 3 154 738
8 17 3 465 884
13 18 5 124 919
13 18 5 139 227
8 13 5 192 601
13 18 5 102 149
10 15 5 366 533
8 16 3 332 871
8 14 4 18 751
8 12 6 81 932
8 14 4 49 40
9 13 6 201 397
8 16 3 488 768
11 17 4 257 451
13 16 7 171 253
8 15 3 466 732
8 15 3 331 803
8 15 3 107 655
13 18 4 364 563
8 18 2 286 471
13 18 4 473 913
13 18 4 291 400
8 18 2 294 735
8 18 2 478 828
13 18 4 481 865
13 18 4 365 77
13 18 4 182 908
8 13 4 347 213
13 18 4 174 31
13 18 4 173 810
13 18 4 333 924
8 18 2 487 505
8 13 4 164 845
13 18 4 162 698
8 18 2 485 836
8 13 4 378 855
13 18 4 203 89
8 18 2 204 726
8 13 4 370 722
8 18 2 379 979
13 18 4 386 523
13 18 4 390 333
8 13 4 264 887
13 18 4 394 815
8 18 2 416 10
8 18 2 433 116
8 13 4 11 351
8 13 4 441 697
8 18 2 442 484
13 18 4 212 626
13 18 4 461 196
8 18 2 210 951
8 18 2 207 777
13 18 4 260 545
9 14 4 302 94
8 18 2 0 325
13 18 4 64 610
8 18 2 57 87
11 16 4 21 554
8 18 2 70 647
8 18 2 42 679
8 18 2 41 85
13 18 4 22 176
8 18 2 58 806
8 18 2 76 146
8 18 2 149 3
8 18 2 32 498
8 13 4 113 279
13 18 4 112 632
8 13 4 90 972
8 18 2 150 585
13 18 4 144 985
8 14 3 355 589
8 17 2 79 494
8 14 3 24 232
11 17 3 373 46
8 17 2 60 808
8 17 2 37 801
13 16 6 353 846
8 14 3 159 748
14 16 9 457 351
8 16 2 319 342
8 16 2 455 290
15 17 8 247 362
8 16 2 161 852
13 17 4 167 929
8 16 2 217 395
8 12 4 12 757
9 17 2 284 702
8 16 2 425 143
13 15 8 14 601
8 16 2 45 438
8 16 2 311 746
13 18 3 361 595
8 13 3 241 838
8 13 3 337 468
13 18 3 249 989
13 18 3 1 892
8 13 3 427 235
8 13 3 424 611
13 18 3 338 108
13 18 3 334 105
13 18 3 122 467
12 17 3 255 661
13 18 3 354 592
13 18 3 352 961
8 13 3 351 221
8 13 3 460 986
8 13 3 271 976
8 11 5 131 382
8 13 3 409 860
13 18 3 39 272
8 13 3 402 728
13 18 3 148 792
13 18 3 101 374
13 18 3 20 716
8 13 3 308 900
8 13 3 145 479
8 13 3 176 253
8 13 3 23 98
13 18 3 392 559
8 13 3 313 915
13 18 3 178 896
13 18 3 380 278
13 18 3 266 213
8 13 3 324 149
8 13 3 137 30
13 18 3 276 681
8 13 3 3 642
13 18 3 476 69
13 18 3 105 948
13 18 3 184 529
13 18 3 387 275
13 15 7 215 639
8 15 2 463 302
8 15 2 306 787
8 15 2 85 434
8 10 7 98 558
8 15 2 341 863
8 15 2 372 649
8 15 2 475 349
8 15 2 80 659
13 16 4 289 381
13 17 3 270 282
14 17 4 304 220
8 11 4 226 632
13 17 3 191 982
8 10 6 359 177
13 16 4 48 118
8 11 4 468 578
9 15 2 75 408
13 18 2 86 583
8 13 2 318 153
13 18 2 384 436
8 13 2 317 448
13 18 2 93 167
13 18 2 315 496
13 18 2 314 428
8 13 2 63 482
13 18 2 388 820
13 18 2 312 245
12 17 2 389 190
13 18 2 415 315
9 14 2 395 300
8 13 2 396 904
13 18 2 66 677
13 18 2 307 527
13 18 2 401 18
8 18 1 403 76
8 13 2 4 793
8 13 2 94 335
12 17 2 408 771
13 18 2 382 398
8 13 2 153 366
8 18 1 72 704
8 18 1 323 854
13 18 2 346 423
13 18 2 426 685
13 18 2 84 887
8 18 1 339 394
13 18 2 83 183
8 18 1 33 473
13 18 2 6 724
13 18 2 335 44
8 13 2 77 566
8 18 1 428 318
13 18 2 71 443
13 18 2 368 729
8 18 1 73 271
8 13 2 329 92
12 17 2 371 309
11 16 2 432 61
13 18 2 326 29
13 18 2 325 510
8 13 2 377 455
8 13 2 342 229
13 18 2 330 455
8 13 2 300 818
8 13 2 9 128
12 17 2 46 941
12 17 2 26 1
13 18 2 35 128
13 18 2 216 331
8 18 1 140 684
13 18 2 483 262
8 18 1 446 786
8 13 2 223 762
13 18 2 447 708
8 13 2 251 681
13 18 2 51 917
13 18 2 248 672
8 13 2 450 67
11 16 2 52 630
8 13 2 456 390
9 14 2 239 587
8 13 2 238 227
8 13 2 477 708
13 18 2 181 830
13 18 2 234 260
8 18 1 121 869
8 18 1 232 745
13 18 2 231 998
8 18 1 268 646
13 18 2 25 340
13 18 2 272 521
13 18 2 96 360
10 15 2 472 881
8 13 2 56 598
10 15 2 198 368
13 18 2 292 236
11 16 2 156 211
13 18 2 158 12
13 18 2 29 481
13 18 2 205 392
13 18 2 160 899
13 18 2 281 890
13 18 2 10 933
8 18 1 275 111
8 18 1 163 600
8 13 2 410 930
13 18 2 278 486
8 13 2 277 445
13 18 2 135 323
13 18 2 183 133
10 13 3 417 180
8 11 3 406 539
9 12 3 243 189
13 17 2 221 722
8 12 2 419 276
8 12 2 474 548
8 16 1 91 870
8 10 4 237 543
14 15 8 376 567
11 13 4 296 197
8 16 1 155 504
8 12 2 89 436
8 16 1 293 960
13 15 4 261 362
8 12 2 413 941
8 12 2 412 939
8 16 1 404 81
14 16 4 444 172
13 17 2 165 67
17 18 7 127 568
8 15 1 367 532
8 15 1 142 755
9 16 1 189 344
8 15 1 5 553
8 14 1 484 883
15 18 2 177 349
8 14 1 439 737
14 17 2 445 170
15 18 2 265 536
8 10 3 111 841
8 9 6 258 44
8 14 1 16 430
12 18 1 253 247
16 18 3 320 657
8 14 1 283 355
8 10 3 267 865
15 18 2 104 640
8 14 1 459 981
8 14 1 228 145
12 18 1 437 671
8 11 2 360 375
8 10 3 55 501
15 16 6 290 750
8 10 3 458 77
11 14 2 106 356
13 18 1 54 200
8 9 5 434 810
8 13 1 435 792
9 14 1 470 159
8 13 1 43 701
11 16 1 480 795
13 18 1 451 483
12 17 1 50 142
13 18 1 422 692
8 13 1 420 947
12 17 1 469 404
13 18 1 449 53
13 18 1 423 562
8 13 1 263 678
8 13 1 100 949
13 18 1 172 814
13 18 1 133 470
13 18 1 146 5
8 13 1 8 466
8 13 1 280 152
13 18 1 28 549
8 13 1 185 69
10 15 1 190 148
12 17 1 246 664
13 18 1 405 60
8 13 1 13 176
13 18 1 193 189
8 13 1 199 9
13 18 1 229 819
13 18 1 225 317
8 13 1 222 70
13 18 1 219 889
13 18 1 200 311
11 16 1 27 779
8 13 1 301 621
8 13 1 305 429
13 18 1 132 9
13 18 1 322 205
13 18 1 381 912
8 13 1 151 906
17 18 5 343 409
8 13 1 383 167
13 18 1 340 947
8 13 1 19 989
10 15 1 385 744
8 13 1 328 195
8 13 1 68 283
13 18 1 393 576
13 18 1 67 969
13 18 1 170 901
8 13 1 88 447
13 18 1 363 478
8 9 4 119 661
8 12 1 224 246
17 18 4 69 162
8 10 2 375 671
8 12 1 138 34
17 18 4 454 185
8 9 4 309 533
13 15 2 179 366
17 18 4 61 287
17 18 4 438 779
8 10 2 397 537
14 15 3 187 589
8 11 1 479 718
17 18 3 169 57
16 17 3 245 415
8 9 3 208 572
11 12 3 356 383
13 14 3 327 220
8 9 3 448 370
8 11 1 114 620
13 16 1 209 49
17 18 2 452 384
14 15 2 116 160
12 14 1 299 731
17 18 2 59 257
11 12 1 250 820
15 16 1 206 650
8 9 1 180 731
13 14 1 443 418
8 9 1 287 557
13 14 1 218 36
16 17 1 235 410
13 16 2 109 248
13 17 6 7 935
13 15 2 240 598
12 17 2 197 826
13 16 3 108 -1
12 16 2 471 -1
13 15 3 399 -1
13 16 2 482 -1
13 15 3 414 -1
13 15 3 467 -1
13 14 3 120 -1
13 14 3 152 -1
8 18 2 430 -1
8 13 1 349 -1
9 14 2 62 -1
15 17 1 336 -1
13 14 4 118 -1
13 18 4 95 -1
8 18 3 358 -1
8 18 1 374 -1
9 13 5 236 -1
13 18 3 310 -1
8 12 1 298 -1
