Mietbegin Mietende Länge ID position
8 9 1 180 0
8 9 1 287 1
15 16 1 206 0
16 17 1 235 0
13 14 1 218 0
11 12 1 250 0
13 14 1 443 1
15 17 1 336 1
8 9 2 574 2
14 15 2 116 0
17 18 2 452 0
17 18 2 59 2
12 14 1 299 999
13 14 3 327 2
8 11 1 479 999
8 9 3 448 4
17 18 3 169 4
13 14 3 152 5
11 12 3 356 1
14 15 3 187 2
13 14 3 120 8
13 16 1 545 998
8 11 1 114 998
13 16 1 209 997
16 17 3 245 2
8 9 3 208 7
13 15 2 179 995
13 15 2 240 993
8 12 1 224 997
17 18 4 61 7
17 18 4 69 11
13 15 2 491 991
8 9 4 309 10
17 18 4 454 15
13 14 4 550 11
8 10 2 397 995
13 14 4 118 15
8 9 4 119 14
8 10 2 375 993
13 15 2 542 989
8 12 1 298 992
17 18 4 438 19
8 12 1 138 991
13 18 1 133 988
13 18 1 132 987
8 13 1 185 990
13 18 1 146 986
12 17 1 524 985
13 18 1 509 984
13 18 1 172 983
10 15 1 190 982
13 18 1 170 981
8 13 1 151 989
8 13 1 100 988
8 13 1 555 987
8 13 1 533 986
13 18 1 193 980
13 18 1 229 979
13 18 1 200 978
8 13 1 420 984
13 18 1 422 977
13 18 1 405 976
13 18 1 423 975
13 18 1 393 974
10 15 1 385 973
8 13 1 383 983
13 18 1 381 972
8 9 5 434 18
8 13 1 435 981
13 18 1 363 971
8 13 1 349 980
17 18 5 343 23
13 18 1 340 970
8 13 1 199 979
13 18 1 449 969
13 18 1 322 968
13 18 1 451 967
8 13 1 305 978
8 13 1 280 977
12 17 1 469 966
9 14 1 470 965
8 13 1 263 976
12 17 1 246 964
11 16 1 480 963
11 16 1 557 962
13 18 1 225 961
8 13 1 222 975
13 18 1 219 960
8 13 1 492 974
8 13 1 328 972
8 13 1 558 971
8 13 1 301 970
13 14 5 567 19
8 13 1 68 969
13 18 1 67 959
13 18 1 28 958
11 16 1 27 957
8 13 1 13 968
8 13 1 88 967
8 13 1 43 961
13 18 1 54 956
12 17 1 50 955
8 13 1 8 960
8 13 1 592 959
8 13 1 19 958
15 18 2 265 989
8 14 1 576 954
8 14 1 283 953
8 10 3 267 950
8 9 6 258 23
8 14 1 484 949
13 16 2 482 951
15 16 6 290 991
8 14 1 228 948
13 16 2 575 946
8 10 3 55 945
13 15 3 399 943
15 18 2 177 953
9 11 3 512 0
12 18 1 253 950
8 14 1 459 942
13 15 3 467 939
11 14 2 106 937
15 18 2 104 948
8 10 3 458 939
8 14 1 16 936
8 11 2 360 934
13 16 2 109 934
13 15 3 414 931
8 14 1 439 930
8 10 3 111 927
14 17 2 445 5
12 18 1 437 929
16 18 3 320 926
13 16 2 549 927
9 16 1 189 926
10 17 1 503 925
17 18 7 127 28
8 15 1 502 924
8 15 1 142 923
8 15 1 367 922
8 15 1 5 921
8 16 1 155 920
8 16 1 560 919
8 12 2 419 917
8 12 2 89 915
8 16 1 404 914
14 15 8 376 7
8 16 1 293 913
13 15 4 261 915
8 12 2 412 911
11 13 4 296 931
14 18 2 562 936
8 12 2 413 909
12 16 2 471 911
13 17 2 221 909
13 17 2 165 907
8 16 1 91 906
12 14 4 578 902
14 16 4 444 902
8 10 4 237 902
8 12 2 474 907
8 11 3 501 931
8 17 1 510 901
9 12 3 243 4
8 17 1 597 900
10 13 3 417 939
13 16 3 108 897
8 11 3 406 897
8 11 3 516 894
13 18 2 272 895
12 17 2 389 893
8 18 1 33 892
8 13 2 410 890
13 18 2 292 890
8 18 1 121 889
13 18 2 388 887
8 13 2 456 887
8 13 2 300 885
8 18 1 591 884
13 18 2 29 882
13 18 2 307 880
13 18 2 561 878
13 18 2 312 876
13 18 2 537 874
13 18 2 281 872
8 13 2 277 882
13 18 2 314 870
13 18 2 248 868
8 13 2 251 880
13 18 2 135 866
8 13 2 477 878
8 13 2 77 876
12 17 2 408 864
13 18 2 278 885
13 18 2 426 862
13 18 2 535 860
8 18 1 268 859
13 18 2 536 857
13 18 2 582 855
13 18 2 35 853
8 18 1 275 852
10 15 2 472 850
13 18 2 315 848
13 18 2 83 846
8 13 2 317 853
13 18 2 86 844
8 18 1 599 843
13 18 2 384 841
8 13 2 553 841
13 18 2 382 839
13 18 2 415 837
13 18 2 96 835
8 13 2 94 839
13 18 2 368 833
13 18 2 598 831
8 13 2 9 837
12 17 2 371 829
8 18 1 374 828
13 18 2 10 826
13 18 2 93 824
13 18 2 346 822
13 18 2 6 820
8 18 1 446 819
8 18 1 428 818
8 13 2 318 816
13 18 2 84 816
12 17 2 26 814
13 18 2 25 812
8 18 1 323 811
13 18 2 325 809
13 18 2 326 807
8 13 2 329 809
13 18 2 330 805
8 13 2 450 807
8 13 2 593 805
13 18 2 335 803
8 18 1 339 802
12 17 2 547 800
8 13 2 342 803
13 18 2 447 798
9 14 2 395 796
11 16 2 432 794
11 16 2 156 792
8 13 2 4 812
8 18 1 72 791
13 18 2 158 789
8 13 2 396 789
13 18 2 401 787
12 17 2 46 785
13 18 2 494 783
8 13 2 223 787
9 14 2 62 781
8 13 2 497 820
8 13 2 507 822
13 18 2 566 779
8 18 1 73 778
8 13 2 493 776
13 18 2 181 776
8 13 2 63 774
13 18 2 573 774
13 18 2 51 772
11 16 2 52 770
13 18 2 183 768
8 18 1 570 767
13 18 2 216 765
13 18 2 71 763
8 18 1 403 762
12 17 2 197 760
10 15 2 198 758
13 15 5 529 753
8 18 1 163 752
