Mietbegin Mietende Länge ID position
8 18 8 548 610
8 18 8 587 488
8 18 7 530 213
8 18 7 362 105
8 18 6 186 567
8 18 6 462 120
8 18 6 47 700
8 18 6 282 253
8 17 6 103 342
8 13 10 227 184
8 13 10 53 987
8 18 5 588 0
8 18 5 97 531
8 18 5 273 247
8 18 5 400 719
8 15 7 254 147
8 16 6 129 981
9 18 5 175 85
13 18 9 511 627
8 13 9 285 262
10 15 9 99 380
13 18 9 128 873
8 17 5 551 9
8 18 4 82 815
13 18 8 411 54
8 18 4 244 854
8 18 4 87 275
8 13 8 431 774
8 13 8 242 745
8 18 4 141 542
8 18 4 496 938
13 18 8 489 806
8 18 4 269 755
8 18 4 115 363
8 13 8 147 647
8 13 8 134 731
8 18 4 38 139
8 18 4 31 331
8 18 4 407 160
8 18 4 583 283
8 18 4 202 850
8 18 4 123 481
8 16 5 125 373
8 18 4 303 520
8 18 4 543 548
8 18 4 168 28
9 14 8 34 35
8 18 4 130 770
13 18 8 230 92
9 18 4 490 415
8 17 4 110 670
8 17 4 196 674
8 17 4 17 860
8 17 4 586 947
8 17 4 126 783
8 17 4 194 766
11 16 7 348 474
13 18 7 143 443
13 18 7 350 75
13 18 7 321 737
8 13 7 65 906
13 18 7 418 931
11 18 5 429 513
9 14 7 117 826
8 13 7 40 237
10 15 7 213 226
8 16 4 36 305
8 16 4 585 203
8 16 4 136 597
8 18 3 297 965
8 18 3 92 17
8 18 3 188 679
8 18 3 534 954
13 18 6 30 402
8 18 3 541 393
8 13 6 544 868
8 18 3 166 539
8 18 3 220 497
13 18 6 214 314
8 18 3 565 45
9 14 6 15 840
8 18 3 316 470
8 18 3 358 684
8 13 6 357 407
8 18 3 195 896
8 18 3 596 325
8 18 3 2 977
8 18 3 345 796
11 16 6 391 582
8 18 3 486 222
13 18 6 453 706
8 18 3 233 290
8 18 3 295 437
8 18 3 252 353
8 18 3 44 915
8 18 3 274 960
8 18 3 421 524
8 18 3 256 296
8 18 3 78 367
13 18 6 259 747
8 18 3 464 819
12 18 5 288 155
8 18 3 74 100
8 18 3 398 370
8 18 3 436 942
8 18 3 344 644
9 16 4 369 465
13 17 7 211 590
10 17 4 440 891
8 15 4 532 180
8 17 3 465 14
9 18 3 154 136
8 17 3 157 25
8 17 3 262 846
13 18 5 139 454
8 13 5 192 198
13 18 5 124 187
8 13 5 602 883
13 18 5 513 926
13 18 5 518 233
13 18 5 102 505
10 15 5 366 605
10 15 5 581 665
8 13 5 569 695
8 14 4 49 309
8 16 3 528 424
8 16 3 488 528
8 14 4 18 21
11 17 4 257 433
8 12 6 81 833
8 16 3 332 997
9 13 6 201 127
13 17 6 7 909
8 15 3 331 259
13 16 7 171 989
8 15 3 107 337
8 15 3 466 619
8 18 2 207 33
8 18 2 600 920
8 18 2 523 576
13 18 4 526 561
13 17 5 594 193
9 13 5 236 655
13 18 4 531 692
