Mietbegin Mietende Länge ID position
8 18 2 0 1
13 18 3 1 542
8 18 3 2 151
8 13 3 3 807
8 13 2 4 703
8 15 1 5 301
13 18 2 6 853
13 17 6 7 755
8 13 1 8 379
8 13 2 9 360
13 18 2 10 210
8 13 4 11 722
8 12 4 12 821
8 13 1 13 637
13 15 8 14 88
9 14 6 15 735
8 14 1 16 517
8 17 4 17 546
8 14 4 18 784
8 13 1 19 931
13 18 3 20 56
11 16 4 21 294
13 18 4 22 137
8 13 3 23 197
8 14 3 24 833
13 18 2 25 353
12 17 2 26 744
11 16 1 27 900
13 18 1 28 45
13 18 2 29 374
13 18 6 30 944
8 18 4 31 285
8 18 2 32 846
8 18 1 33 244
9 14 8 34 96
13 18 2 35 31
8 16 4 36 328
8 17 2 37 579
8 18 4 38 927
13 18 3 39 729
8 13 7 40 176
8 18 2 41 173
8 18 2 42 934
8 13 1 43 246
8 18 3 44 715
8 16 2 45 640
12 17 2 46 983
8 18 6 47 110
13 16 4 48 458
8 14 4 49 483
12 17 1 50 131
13 18 2 51 661
11 16 2 52 911
8 13 10 53 561
13 18 1 54 391
8 10 3 55 688
8 13 2 56 411
8 18 2 57 953
8 18 2 58 989
17 18 2 59 372
8 17 2 60 538
17 18 4 61 957
9 14 2 62 693
8 13 2 63 13
13 18 4 64 417
8 13 7 65 890
13 18 2 66 869
13 18 1 67 573
8 13 1 68 535
17 18 4 69 67
8 18 2 70 429
13 18 2 71 932
8 18 1 72 616
8 18 1 73 30
8 18 3 74 698
9 15 2 75 883
8 18 2 76 363
8 13 2 77 875
8 18 3 78 440
8 17 2 79 168
8 15 2 80 349
8 12 6 81 608
8 18 4 82 422
13 18 2 83 567
13 18 2 84 249
8 15 2 85 267
13 18 2 86 383
8 18 4 87 231
8 13 1 88 858
8 12 2 89 383
8 13 4 90 595
8 16 1 91 362
8 18 3 92 581
13 18 2 93 575
8 13 2 94 187
13 18 4 95 237
13 18 2 96 467
8 18 5 97 914
8 10 7 98 790
10 15 9 99 769
8 13 1 100 757
13 18 3 101 405
13 18 5 102 552
8 17 6 103 332
15 18 2 104 41
13 18 3 105 182
11 14 2 106 34
8 15 3 107 877
13 16 3 108 858
13 16 2 109 495
8 17 4 110 302
8 10 3 111 494
13 18 4 112 504
8 13 4 113 801
8 11 1 114 999
8 18 4 115 906
14 15 2 116 521
9 14 7 117 79
13 14 4 118 751
8 9 4 119 103
13 14 3 120 558
8 18 1 121 631
13 18 3 122 695
8 18 4 123 158
13 18 5 124 453
8 16 5 125 49
8 17 4 126 319
17 18 7 127 77
13 18 9 128 811
8 16 6 129 470
8 18 4 130 401
8 11 5 131 433
13 18 1 132 61
13 18 1 133 637
8 13 8 134 352
13 18 2 135 968
8 16 4 136 74
8 13 3 137 41
8 12 1 138 523
13 18 5 139 105
8 18 1 140 241
8 18 4 141 490
8 15 1 142 366
13 18 7 143 376
13 18 4 144 36
8 13 3 145 90
13 18 1 146 881
8 13 8 147 707
13 18 3 148 609
8 18 2 149 271
8 18 2 150 681
8 13 1 151 292
13 14 3 152 179
8 13 2 153 664
9 18 3 154 262
8 16 1 155 143
11 16 2 156 678
8 17 3 157 344
13 18 2 158 964
8 14 3 159 985
13 18 2 160 822
8 16 2 161 978
13 18 4 162 17
8 18 1 163 368
8 13 4 164 25
13 17 2 165 867
8 18 3 166 477
13 17 4 167 838
8 18 4 168 396
17 18 3 169 51
13 18 1 170 803
13 16 7 171 525
13 18 1 172 644
13 18 4 173 686
13 18 4 174 891
9 18 5 175 116
8 13 3 176 258
15 18 2 177 342
13 18 3 178 154
13 15 2 179 341
8 9 1 180 184
13 18 2 181 614
13 18 4 182 561
13 18 2 183 601
13 18 3 184 780
8 13 1 185 148
8 18 6 186 252
14 15 3 187 409
8 18 3 188 315
9 16 1 189 251
10 15 1 190 274
13 17 3 191 723
8 13 5 192 122
13 18 1 193 588
8 17 4 194 222
8 18 3 195 281
8 17 4 196 511
12 17 2 197 3
10 15 2 198 386
8 13 1 199 201
13 18 1 200 658
9 13 6 201 18
8 18 4 202 445
13 18 4 203 621
8 18 2 204 577
13 18 2 205 235
15 16 1 206 710
8 18 2 207 533
8 9 3 208 798
13 16 1 209 242
8 18 2 210 898
13 17 7 211 200
13 18 4 212 245
10 15 7 213 762
13 18 6 214 797
