Mietbegin Mietende Länge ID position
8 15 2 0 414
15 18 5 1 658
12 15 5 2 242
8 9 5 3 121
9 15 4 4 140
8 12 1 5 903
14 18 4 6 781
15 16 9 7 27
9 16 1 8 862
11 16 2 9 639
14 15 4 10 981
8 10 7 11 286
9 10 7 12 25
8 11 1 13 271
15 16 9 14 430
12 13 9 15 222
8 12 1 16 979
11 14 7 17 656
8 12 7 18 454
8 10 1 19 450
15 17 5 20 215
13 15 7 21 224
14 15 7 22 346
11 12 5 23 598
11 17 5 24 680
14 15 4 25 130
13 14 2 26 92
12 17 1 27 370
15 18 1 28 427
14 17 4 29 821
14 17 9 30 689
9 10 8 31 529
9 15 4 32 846
10 18 1 33 270
12 13 9 34 758
16 17 2 35 948
9 17 8 36 564
8 13 4 37 964
8 14 8 38 671
14 15 6 39 833
9 15 9 40 970
10 16 3 41 294
10 13 4 42 553
11 17 1 43 484
9 11 6 44 757
8 13 4 45 409
13 16 3 46 762
8 15 9 47 303
16 17 7 48 184
8 12 7 49 370
13 14 1 50 68
14 15 2 51 937
13 14 3 52 616
11 15 9 53 809
14 15 1 54 128
8 9 5 55 169
8 10 3 56 323
11 18 3 57 609
8 16 2 58 467
16 18 3 59 1
8 13 2 60 819
16 18 7 61 402
12 14 4 62 576
10 16 2 63 45
15 18 7 64 971
10 14 9 65 431
14 15 2 66 432
13 16 1 67 759
9 18 1 68 505
16 17 7 69 468
8 14 4 70 697
16 17 3 71 16
10 11 1 72 998
10 13 1 73 591
12 13 6 74 399
12 14 4 75 910
8 17 4 76 652
11 12 3 77 840
9 11 5 78 839
12 18 2 79 209
10 11 4 80 337
9 10 9 81 763
8 16 7 82 101
13 14 2 83 22
15 17 2 84 749
8 12 4 85 732
15 18 3 86 890
12 15 8 87 987
8 11 1 88 112
8 9 2 89 583
9 10 7 90 607
8 13 1 91 930
8 16 6 92 476
15 18 3 93 649
11 16 4 94 17
15 16 7 95 538
14 15 4 96 675
8 14 8 97 537
12 16 9 98 450
12 15 9 99 231
8 9 1 100 991
13 15 5 101 0
16 17 8 102 811
10 11 9 103 709
16 17 2 104 744
13 14 6 105 62
13 18 3 106 931
8 12 5 107 12
13 15 6 108 373
14 15 3 109 212
9 12 7 110 485
8 9 6 111 503
15 18 7 112 797
10 15 7 113 181
8 9 1 114 640
11 14 8 115 47
16 17 2 116 263
12 13 9 117 592
15 16 7 118 276
9 13 7 119 174
16 17 6 120 541
10 11 1 121 443
14 17 5 122 625
10 17 7 123 918
14 15 8 124 867
10 17 8 125 527
8 13 8 126 495
16 17 9 127 277
15 16 9 128 506
8 13 9 129 885
11 14 8 130 164
8 9 8 131 79
14 15 1 132 315
15 17 1 133 553
10 11 9 134 196
15 17 4 135 330
12 18 7 136 939
11 12 6 137 351
9 12 1 138 259
15 18 8 139 666
9 12 1 140 791
8 17 7 141 855
11 18 1 142 586
14 15 9 143 799
14 15 7 144 33
8 11 5 145 145
16 17 1 146 125
11 15 9 147 247
15 16 6 148 47
9 15 4 149 960
9 16 3 150 272
10 17 1 151 117
15 16 6 152 187
8 10 4 153 253
12 14 6 154 722
11 12 1 155 545
12 16 3 156 339
12 17 6 157 825
15 18 4 158 849
8 12 5 159 38
14 16 4 160 517
8 13 3 161 630
14 15 7 162 406
11 16 1 163 469
9 17 7 164 69
14 16 3 165 403
8 14 6 166 261
13 17 8 167 317
8 17 7 168 953
16 17 6 169 192
15 18 1 170 84
16 17 9 171 771
13 14 1 172 326
15 17 8 173 594
14 15 7 174 485
12 18 8 175 728
10 12 6 176 865
16 17 2 177 722
14 17 5 178 883
14 15 4 179 660
8 9 1 180 590
15 17 3 181 201
13 14 7 182 352
15 17 4 183 492
15 18 5 184 521
11 12 1 185 68
10 16 9 186 768
16 17 5 187 29
10 16 5 188 751
12 17 1 189 665
12 13 1 190 13
15 16 6 191 86
12 13 8 192 422
15 18 1 193 225
10 14 7 194 118
8 17 5 195 153
8 13 7 196 381
13 14 4 197 86
12 13 2 198 834
11 12 1 199 614
16 17 1 200 988
12 14 9 201 870
11 12 7 202 231
13 14 8 203 740
12 13 3 204 896
15 18 2 205 378
16 18 1 206 834
8 16 2 207 581
10 14 5 208 704
14 15 1 209 947
11 17 3 210 606
16 17 9 211 428
14 15 7 212 905
12 15 9 213 190
13 16 9 214 390
16 17 9 215 235
14 15 3 216 263
8 13 2 217 850
15 16 1 218 904
15 17 1 219 980
10 18 5 220 365
14 17 2 221 98
10 11 1 222 361
8 9 4 223 298
8 9 1 224 230
14 16 1 225 999
11 17 7 226 110
8 11 9 227 54
8 12 1 228 551
16 17 1 229 286
15 16 9 230 237
14 15 4 231 698
8 14 1 232 925
8 15 5 233 327
14 18 4 234 685
16 17 1 235 620
12 13 8 236 836
9 14 8 237 519
8 9 4 238 701
12 18 2 239 138
14 15 4 240 168
11 15 6 241 202
12 15 9 242 278
12 16 5 243 786
11 15 7 244 5
16 17 6 245 380
13 18 1 246 97
16 18 9 247 386
13 14 3 248 800
14 15 5 249 714
12 14 1 250 869
10 14 3 251 572
10 14 5 252 130
13 14 1 253 885
9 10 9 254 86
13 16 6 255 643
10 13 6 256 510
13 15 7 257 897
8 9 9 258 601
13 15 9 259 596
13 14 8 260 211
13 16 7 261 554
9 12 5 262 210
8 10 1 263 546
10 11 7 264 679
16 17 4 265 897
14 15 5 266 547
9 10 6 267 717
10 18 1 268 359
13 17 5 270 630
8 10 6 271 391
13 15 2 272 737
9 10 8 273 230
12 14 5 274 711
8 16 1 275 794
16 17 5 276 244
8 10 2 277 910
15 17 2 278 441
8 14 6 279 461
12 15 1 280 777
16 18 3 281 879
11 16 9 282 144
10 11 1 283 258
12 14 3 284 690
11 14 9 285 76
10 15 2 286 778
10 14 1 287 625
13 15 8 288 25
13 14 8 289 402
16 17 9 290 838
16 17 8 291 61
13 14 2 292 979
10 14 1 293 996
8 16 3 294 636
9 17 5 295 158
13 14 7 296 443
11 12 6 297 225
10 11 1 298 731
13 18 1 299 268
8 9 4 300 127
9 10 1 301 787
16 18 7 304 338
10 13 1 305 85
8 12 3 306 984
15 16 2 307 409
9 11 5 308 165
12 14 7 309 55
15 17 6 310 350
10 18 4 311 288
16 17 4 312 717
10 11 6 313 937
16 18 4 314 10
14 15 4 315 617
8 17 6 316 416
11 12 3 317 25
11 12 2 318 404
11 13 4 319 557
16 18 5 320 310
