Mietbegin Mietende Länge ID position
8 13 10 53 0
8 13 10 227 10
13 18 9 128 0
8 13 9 285 20
13 18 9 511 9
10 15 9 99 991
14 16 9 457 18
8 18 8 587 29
8 18 8 548 37
8 13 8 147 45
13 18 8 230 45
9 14 8 34 53
8 13 8 134 61
13 18 8 489 983
13 18 8 411 975
8 13 8 431 69
8 13 8 242 77
13 15 8 14 61
15 17 8 247 991
14 15 8 376 53
8 18 7 362 968
8 18 7 530 961
8 15 7 254 954
11 16 7 348 947
13 18 7 350 940
8 13 7 40 85
10 15 7 213 933
13 18 7 321 926
9 14 7 117 92
13 18 7 143 919
13 18 7 418 912
8 13 7 65 975
13 17 7 211 905
13 16 7 171 898
13 15 7 215 69
8 10 7 98 947
17 18 7 127 18
8 18 6 186 99
8 18 6 47 105
8 18 6 462 111
8 18 6 282 117
8 17 6 103 123
8 16 6 129 129
13 18 6 259 135
13 18 6 30 141
13 18 6 453 147
9 14 6 15 153
11 16 6 391 159
13 18 6 214 892
8 13 6 357 135
8 13 6 544 141
8 12 6 81 147
9 13 6 201 982
13 17 6 7 886
14 17 6 580 93
13 16 6 353 86
13 16 6 559 80
8 10 6 359 941
8 9 6 258 53
15 16 6 290 53
8 18 5 97 165
8 18 5 400 170
8 18 5 273 175
8 18 5 588 180
8 17 5 551 185
9 18 5 175 190
8 16 5 125 195
11 18 5 429 200
12 18 5 288 205
13 18 5 124 210
13 18 5 139 215
10 15 5 366 220
13 18 5 513 881
13 18 5 518 876
8 13 5 192 928
13 18 5 102 871
8 13 5 602 923
8 13 5 569 918
10 15 5 581 225
13 17 5 594 866
9 13 5 236 913
8 11 5 131 160
13 15 5 529 230
13 15 5 508 235
17 18 5 343 53
13 14 5 567 18
8 9 5 434 92
8 18 4 141 240
8 18 4 303 244
8 18 4 115 248
8 18 4 496 252
8 18 4 543 256
8 18 4 168 260
8 18 4 583 264
8 18 4 269 268
8 18 4 202 272
8 18 4 87 276
8 18 4 130 280
8 18 4 82 284
8 18 4 31 288
8 18 4 38 292
8 18 4 407 296
8 18 4 123 300
8 18 4 244 304
8 17 4 126 308
9 18 4 490 312
8 17 4 110 316
8 17 4 586 320
8 17 4 196 324
8 17 4 194 328
8 17 4 17 332
8 16 4 136 336
8 16 4 36 340
8 16 4 585 344
9 16 4 369 348
8 15 4 532 352
10 17 4 440 356
8 14 4 18 360
8 14 4 49 364
11 17 4 257 368
13 18 4 144 862
13 18 4 333 858
13 18 4 473 854
13 18 4 212 850
13 18 4 390 846
13 18 4 203 842
8 13 4 11 236
13 18 4 394 838
13 18 4 162 834
13 18 4 461 830
11 16 4 21 372
8 13 4 164 232
8 13 4 370 909
8 13 4 378 905
13 18 4 173 826
13 18 4 174 822
9 14 4 302 376
8 13 4 441 901
13 18 4 481 818
13 18 4 182 814
13 18 4 386 810
13 18 4 22 806
13 18 4 526 802
13 18 4 64 798
13 18 4 515 794
13 18 4 531 790
13 18 4 365 786
13 18 4 540 782
8 13 4 90 897
8 13 4 264 893
8 13 4 113 889
13 18 4 112 778
13 18 4 364 774
13 18 4 291 770
13 18 4 546 766
13 18 4 539 762
13 18 4 95 758
13 18 4 260 754
8 13 4 347 885
8 12 4 12 881
13 17 4 589 750
13 17 4 167 746
13 16 4 504 76
14 17 4 304 153
13 16 4 48 742
8 11 4 226 200
13 16 4 289 738
8 11 4 468 204
8 10 4 237 208
13 15 4 261 734
12 14 4 578 380
14 16 4 444 360
11 13 4 296 216
17 18 4 438 25
17 18 4 61 58
13 14 4 550 23
8 9 4 309 153
17 18 4 454 62
13 14 4 118 384
8 9 4 119 190
17 18 4 69 66
8 18 3 421 388
8 18 3 398 391
8 18 3 279 394
8 18 3 2 397
8 18 3 92 400
8 18 3 596 403
8 18 3 534 406
8 18 3 74 409
8 18 3 195 412
8 18 3 78 415
8 18 3 316 418
8 18 3 233 421
8 18 3 486 424
