Mietbegin Mietende Länge ID position
8 15 2 0 0
15 18 5 1 0
12 15 5 2 2
8 9 5 3 2
9 15 4 4 996
8 12 1 5 995
14 18 4 6 7
15 16 9 7 11
9 16 1 8 994
11 16 2 9 992
14 15 4 10 11
8 10 7 11 987
9 10 7 12 2
8 11 1 13 986
15 16 9 14 20
12 13 9 15 7
8 12 1 16 985
11 14 7 17 16
8 12 7 18 978
8 10 1 19 977
15 17 5 20 995
13 15 7 21 23
14 15 7 22 15
11 12 5 23 2
11 17 5 24 987
14 15 4 25 982
13 14 2 26 7
12 17 1 27 986
15 18 1 28 5
14 17 4 29 978
14 17 9 30 969
9 10 8 31 9
9 15 4 32 30
10 18 1 33 34
12 13 9 34 977
16 17 2 35 11
9 17 8 36 35
8 13 4 37 973
8 14 8 38 965
14 15 6 39 963
9 15 9 40 43
10 16 3 41 52
10 13 4 42 26
11 17 1 43 55
9 11 6 44 959
8 13 4 45 955
13 16 3 46 56
8 15 9 47 946
16 17 7 48 13
8 12 7 49 939
13 14 1 50 9
14 15 2 51 955
13 14 3 52 10
11 15 9 53 59
14 15 1 54 22
8 9 5 55 7
8 10 3 56 936
11 18 3 57 68
8 16 2 58 934
16 18 3 59 31
8 13 2 60 932
16 18 7 61 24
12 14 4 62 942
10 16 2 63 936
15 18 7 64 61
10 14 9 65 923
14 15 2 66 944
13 16 1 67 933
9 18 1 68 71
16 17 7 69 48
8 14 4 70 919
16 17 3 71 20
10 11 1 72 2
10 13 1 73 25
12 13 6 74 959
12 14 4 75 938
8 17 4 76 72
11 12 3 77 7
9 11 5 78 66
12 18 2 79 76
10 11 4 80 3
9 10 9 81 923
8 16 7 82 78
13 14 2 83 13
15 17 2 84 43
8 12 4 85 85
15 18 3 86 45
12 15 8 87 85
8 11 1 88 76
8 9 2 89 12
9 10 7 90 23
8 13 1 91 918
8 16 6 92 93
15 18 3 93 85
11 16 4 94 99
15 16 7 95 962
14 15 4 96 938
8 14 8 97 910
12 16 9 98 103
12 15 9 99 112
8 9 1 100 14
13 15 5 101 957
16 17 8 102 961
10 11 9 103 7
16 17 2 104 56
13 14 6 105 973
13 18 3 106 121
8 12 5 107 905
13 15 6 108 124
14 15 3 109 929
9 12 7 110 898
8 9 6 111 15
15 18 7 112 114
10 15 7 113 891
8 9 1 114 21
11 14 8 115 883
16 17 2 116 78
12 13 9 117 121
15 16 7 118 955
9 13 7 119 876
16 17 6 120 955
10 11 1 121 16
14 17 5 122 130
10 17 7 123 135
14 15 8 124 883
10 17 8 125 142
8 13 8 126 868
16 17 9 127 103
15 16 9 128 946
8 13 9 129 859
11 14 8 130 150
8 9 8 131 22
14 15 1 132 150
15 17 1 133 6
10 11 9 134 57
15 17 4 135 88
12 18 7 136 158
11 12 6 137 10
9 12 1 138 77
15 18 8 139 150
9 12 1 140 89
8 17 7 141 165
11 18 1 142 172
14 15 9 143 920
14 15 7 144 151
8 11 5 145 99
16 17 1 146 23
11 15 9 147 173
15 16 6 148 124
9 15 4 149 182
9 16 3 150 186
10 17 1 151 189
15 16 6 152 173
8 10 4 153 104
12 14 6 154 898
11 12 1 155 58
12 16 3 156 190
12 17 6 157 193
15 18 4 158 179
8 12 5 159 160
14 16 4 160 199
8 13 3 161 856
14 15 7 162 913
11 16 1 163 203
9 17 7 164 204
14 16 3 165 211
8 14 6 166 850
13 17 8 167 214
8 17 7 168 222
16 17 6 169 97
15 18 1 170 60
16 17 9 171 946
13 14 1 172 15
15 17 8 173 938
14 15 7 174 898
12 18 8 175 229
10 12 6 176 190
16 17 2 177 80
14 17 5 178 237
14 15 4 179 909
8 9 1 180 30
15 17 3 181 183
13 14 7 182 856
15 17 4 183 982
15 18 5 184 242
11 12 1 185 57
10 16 9 186 247
16 17 5 187 124
10 16 5 188 256
12 17 1 189 261
12 13 1 190 23
15 16 6 191 926
12 13 8 192 214
15 18 1 193 59
10 14 7 194 240
8 17 5 195 262
8 13 7 196 267
13 14 4 197 130
12 13 2 198 56
11 12 1 199 23
16 17 1 200 58
12 14 9 201 841
11 12 7 202 103
13 14 8 203 863
12 13 3 204 130
15 18 2 205 112
16 18 1 206 84
8 16 2 207 274
10 14 5 208 276
14 15 1 209 242
11 17 3 210 281
16 17 9 211 247
14 15 7 212 267
12 15 9 213 284
13 16 9 214 293
16 17 9 215 929
14 15 3 216 243
8 13 2 217 201
15 16 1 218 29
15 17 1 219 92
10 18 5 220 302
14 17 2 221 279
10 11 1 222 17
8 9 4 223 31
8 9 1 224 35
14 16 1 225 276
11 17 7 226 307
8 11 9 227 151
8 12 1 228 92
16 17 1 229 82
15 16 9 230 284
14 15 4 231 879
8 14 1 232 200
8 15 5 233 836
14 18 4 234 314
16 17 1 235 83
12 13 8 236 293
9 14 8 237 828
8 9 4 238 36
12 18 2 239 318
14 15 4 240 832
11 15 6 241 822
12 15 9 242 320
12 16 5 243 329
11 15 7 244 815
16 17 6 245 173
13 18 1 246 334
16 18 9 247 293
13 14 3 248 211
14 15 5 249 841
12 14 1 250 134
10 14 3 251 237
10 14 5 252 810
13 14 1 253 199
9 10 9 254 57
13 16 6 255 335
10 13 6 256 804
13 15 7 257 872
8 9 9 258 40
13 15 9 259 801
13 14 8 260 341
13 16 7 261 349
9 12 5 262 217
8 10 1 263 91
10 11 7 264 172
16 17 4 265 93
14 15 5 266 341
9 10 6 267 17
10 18 1 268 356
8 16 8 269 357
13 17 5 270 365
8 10 6 271 108
13 15 2 272 905
9 10 8 273 142
12 14 5 274 796
8 16 1 275 370
16 17 5 276 199
8 10 2 277 114
15 17 2 278 267
8 14 6 279 371
12 15 1 280 995
16 18 3 281 290
11 16 9 282 377
10 11 1 283 18
12 14 3 284 314
11 14 9 285 386
10 15 2 286 794
10 14 1 287 793
13 15 8 288 785
13 14 8 289 395
16 17 9 290 335
16 17 8 291 357
13 14 2 292 201
10 14 1 293 317
8 16 3 294 403
9 17 5 295 406
13 14 7 296 267
11 12 6 297 110
10 11 1 298 19
13 18 1 299 411
8 9 4 300 49
9 10 1 301 34
12 16 8 302 412
8 16 8 303 420
16 18 7 304 320
10 13 1 305 24
8 12 3 306 197
15 16 2 307 30
9 11 5 308 377
12 14 7 309 428
15 17 6 310 920
10 18 4 311 435
16 17 4 312 256
10 11 6 313 104
16 18 4 314 286
14 15 4 315 371
8 17 6 316 439
11 12 3 317 116
11 12 2 318 90
11 13 4 319 352
16 18 5 320 327
14 16 9 321 386
14 15 1 322 246
9 10 1 323 52
11 13 5 324 347
16 17 2 325 186
15 17 2 326 269
14 18 5 327 430
8 10 1 328 53
11 13 2 329 211
15 18 2 330 428
12 16 5 331 445
10 11 5 332 110
16 17 7 333 349
15 17 6 334 914
16 17 3 335 190
16 18 1 336 285
8 9 6 337 54
14 15 5 338 395
11 15 1 339 450
14 16 1 340 277
11 14 2 341 451
9 16 2 342 453
16 18 8 343 412
9 13 5 344 365
9 13 6 345 397
14 18 2 346 347
9 15 7 347 455
13 15 9 348 462
8 10 1 349 90
13 15 9 350 471
8 9 6 351 60
15 16 5 352 320
14 18 9 353 480
16 17 6 354 420
11 14 6 355 779
13 15 5 356 774
10 11 9 357 347
9 11 5 358 382
9 15 9 359 765
10 11 2 360 20
15 18 5 361 475
8 15 9 362 756
14 15 1 363 278
15 16 8 364 455
14 15 8 365 846
12 13 8 366 334
9 13 1 367 396
16 17 2 368 211
12 14 8 369 480
10 11 7 370 307
13 16 2 371 489
11 17 4 372 491
13 15 6 373 495
11 15 1 374 755
11 16 4 375 501
16 18 9 376 466
8 9 4 377 66
9 10 7 378 135
8 14 4 379 751
16 18 5 380 461
14 15 1 381 346
14 16 3 382 400
8 10 1 383 116
14 16 3 384 505
12 13 1 385 58
14 18 7 386 508
16 17 5 387 401
13 17 4 388 515
13 14 4 389 505
15 16 7 390 463
12 17 9 391 519
14 17 6 392 528
16 17 1 393 129
13 14 7 394 979
12 17 2 395 907
8 10 3 396 117
9 13 2 397 462
11 13 6 398 464
13 16 5 399 534
9 17 8 400 539
14 15 2 401 375
10 16 5 402 547
9 18 1 403 552
9 13 1 404 395
13 14 1 405 488
8 9 5 406 120
10 12 7 407 229
13 18 2 408 553
8 9 6 409 125
8 9 2 410 70
13 16 9 411 555
11 18 2 412 564
10 12 2 413 215
15 16 6 414 341
14 17 4 415 566
11 12 2 416 119
12 14 5 417 528
13 17 9 418 570
11 12 3 419 121
8 10 1 420 150
11 12 5 421 124
15 18 1 422 278
14 15 1 423 428
11 12 5 424 284
8 13 3 425 748
15 18 4 426 495
11 12 5 427 289
10 14 1 428 747
13 16 8 429 579
9 16 3 430 587
8 10 9 431 172
13 17 4 432 590
8 17 4 433 594
8 9 8 434 131
8 10 1 435 181
8 16 6 436 598
13 14 1 437 509
16 18 7 438 271
8 12 1 439 196
12 13 7 440 470
8 9 7 441 139
10 16 4 442 604
13 14 1 443 510
16 17 7 444 454
16 17 3 445 344
10 11 1 446 22
15 18 3 447 450
10 16 6 448 608
15 16 1 449 32
8 9 4 450 146
15 17 1 451 499
16 18 4 452 446
13 14 9 453 614
16 17 7 454 501
10 14 4 455 743
8 10 2 456 194
16 17 9 457 555
8 9 5 458 182
10 12 1 459 56
8 11 5 460 415
15 18 7 461 614
8 15 9 462 734
8 12 2 463 428
11 17 6 464 623
10 11 5 465 115
9 10 6 466 120
13 14 6 467 629
10 11 7 468 120
13 15 1 469 871
12 16 1 470 635
13 17 4 471 636
12 14 2 472 566
16 17 7 473 579
11 12 4 474 129
12 13 2 475 342
14 16 6 476 629
9 10 2 477 54
10 16 4 478 640
9 10 1 479 56
12 13 1 480 133
13 16 7 481 644
16 17 4 482 534
15 18 2 483 621
8 12 1 484 261
8 16 3 485 651
9 15 6 486 654
9 13 3 487 536
8 13 6 488 645
15 16 9 489 898
12 15 8 490 660
14 16 2 491 668
8 9 1 492 77
8 10 2 493 192
14 18 3 494 670
12 13 2 495 344
8 15 8 496 726
8 10 2 497 190
13 17 3 498 673
8 11 5 499 430
9 11 5 500 130
9 18 6 501 676
8 12 1 502 445
12 17 1 503 682
14 17 7 504 683
8 17 3 505 690
9 12 4 506 446
11 13 3 507 488
14 17 8 508 693
14 17 1 509 701
8 13 1 510 593
15 16 9 511 654
12 15 5 512 721
13 15 8 513 713
10 14 1 514 689
16 17 7 515 598
8 9 5 516 203
8 11 5 517 693
13 18 8 518 702
8 9 3 519 187
13 16 2 520 710
10 13 4 521 553
14 15 6 522 614
13 14 1 524 511
14 17 6 525 865
16 17 7 526 605
14 18 6 527 743
11 14 5 528 684
15 16 8 529 735
9 13 9 530 578
15 16 7 531 728
10 12 8 532 318
8 11 1 533 414
16 18 4 535 548
16 18 4 536 666
15 16 3 537 48
14 16 7 539 858
14 16 3 542 855
14 18 1 545 749
15 16 7 546 721
16 17 2 549 332
15 16 7 550 714
8 13 8 551 698
10 11 4 552 281
10 13 2 553 534
9 10 4 554 126
12 15 1 555 712
13 16 1 557 932
8 10 1 558 229
15 16 9 559 871
8 13 1 560 592
15 17 3 561 909
16 17 4 562 586
8 14 4 563 669
14 17 5 564 750
14 15 4 566 779
15 16 8 567 755
9 10 8 569 253
9 11 1 570 203
15 16 5 572 371
14 18 2 575 783
10 12 3 577 314
13 14 7 578 693
16 18 9 580 657
11 13 7 586 505
16 17 6 590 370
8 9 3 593 208
16 17 8 594 640
15 18 5 595 778
9 14 1 597 668
15 18 3 598 775
12 13 1 599 199
14 16 5 601 796
11 12 8 602 326
16 18 1 603 284
15 18 7 608 768
15 17 4 611 764
10 12 3 612 660
15 18 2 615 785
15 18 5 618 787
8 9 6 619 211
16 18 3 620 654
14 15 2 622 451
11 12 1 623 76
10 14 1 624 533
11 13 9 625 614
8 9 2 626 217
15 16 8 627 801
14 17 4 629 810
14 18 2 631 828
14 15 2 632 620
15 16 7 634 821
15 17 6 635 814
8 14 1 636 683
16 17 1 639 188
10 11 3 640 127
12 13 6 641 495
9 13 6 645 572
8 11 8 646 706
16 17 1 647 213
15 17 5 649 395
8 9 9 652 230
16 17 8 653 387
15 18 1 654 792
13 14 4 658 879
16 17 4 659 383
10 12 1 662 214
16 17 7 663 629
16 17 6 664 377
14 17 1 667 793
8 10 7 668 276
10 13 8 671 785
8 9 9 672 239
16 18 5 676 649
15 16 6 678 880
8 9 9 681 248
16 17 2 682 426
15 16 6 683 886
9 10 8 685 230
16 17 6 687 737
9 12 9 688 841
16 17 9 689 728
8 11 2 690 412
8 9 3 692 219
8 9 9 693 283
15 17 4 694 830
8 11 2 695 590
16 18 1 696 445
9 11 6 697 387
12 13 3 698 477
8 10 4 699 353
9 10 3 700 211
16 17 3 701 725
16 18 1 702 453
13 14 2 703 512
10 11 5 706 285
15 16 6 708 834
16 18 9 710 710
15 18 9 711 840
11 12 1 717 133
15 16 4 721 325
16 17 4 722 719
16 18 3 723 825
14 16 1 727 854
11 13 1 728 213
15 17 6 729 892
8 10 4 731 349
10 11 1 732 23
8 15 4 523 -1
8 14 6 534 -1
10 18 4 538 -1
14 15 8 540 -1
8 17 5 541 -1
8 17 7 543 -1
9 14 9 544 -1
13 18 3 547 -1
8 16 9 548 -1
12 17 2 556 -1
8 16 5 565 -1
14 15 6 568 -1
9 14 4 571 -1
13 18 4 573 -1
9 14 4 574 -1
12 15 1 576 -1
10 17 3 579 -1
12 14 8 581 -1
13 16 2 582 -1
8 17 7 583 -1
11 15 5 584 -1
10 14 7 585 -1
11 17 9 587 -1
9 14 8 588 -1
14 16 8 589 -1
8 17 1 591 -1
10 15 1 592 -1
9 16 5 596 -1
10 16 4 600 -1
8 17 4 604 -1
9 15 3 605 -1
8 16 9 606 -1
12 18 1 607 -1
13 16 2 609 -1
13 16 7 610 -1
11 15 5 613 -1
9 15 5 614 -1
13 16 2 616 -1
12 15 8 617 -1
12 16 4 621 -1
13 16 9 628 -1
12 17 1 630 -1
10 14 9 633 -1
14 18 7 637 -1
14 15 8 638 -1
12 17 7 642 -1
11 14 8 643 -1
13 16 5 644 -1
12 15 6 648 -1
9 16 9 650 -1
13 14 9 651 -1
11 15 5 655 -1
12 15 2 656 -1
10 16 4 657 -1
8 16 5 660 -1
12 14 9 661 -1
9 16 1 665 -1
14 15 3 666 -1
10 14 5 669 -1
9 17 1 670 -1
10 13 8 673 -1
8 16 5 674 -1
13 17 1 675 -1
14 16 6 677 -1
12 18 1 679 -1
11 15 1 680 -1
