Mietbegin Mietende Länge ID position
8 16 9 548 0
8 16 9 606 9
9 16 9 650 18
8 15 9 47 991
8 15 9 362 982
8 15 9 462 973
9 15 9 40 27
11 17 9 587 36
10 16 9 186 45
9 15 9 359 964
11 16 9 282 54
12 17 9 391 63
8 13 9 129 955
9 14 9 544 946
13 17 9 418 72
10 14 9 65 937
10 14 9 633 928
11 15 9 53 81
11 15 9 147 90
14 18 9 353 955
9 13 9 530 919
9 13 9 704 910
12 16 9 98 99
12 15 9 242 108
15 18 9 711 946
13 16 9 411 117
9 12 9 688 901
13 16 9 214 126
8 11 9 227 36
14 17 9 30 937
13 16 9 628 135
14 17 9 707 928
12 15 9 99 901
12 15 9 213 892
11 14 9 285 883
11 14 9 725 874
13 15 9 259 910
16 18 9 580 0
14 16 9 321 919
12 14 9 201 865
16 18 9 247 9
16 18 9 376 18
13 15 9 350 144
13 15 9 709 153
12 14 9 661 856
11 13 9 625 72
8 10 9 431 45
13 15 9 348 162
16 18 9 710 27
14 15 9 691 883
8 9 9 258 18
9 10 9 254 928
8 9 9 693 27
10 11 9 357 54
16 17 9 171 45
12 13 9 117 117
9 10 9 81 54
16 17 9 127 54
15 16 9 230 27
10 11 9 103 63
15 16 9 511 81
8 9 9 672 54
15 16 9 7 90
16 17 9 211 81
15 16 9 489 108
15 16 9 14 144
12 13 9 15 126
8 9 9 681 63
16 17 9 215 90
8 9 9 652 72
13 14 9 453 919
16 17 9 457 99
13 14 9 651 955
12 13 9 34 135
16 17 9 290 108
14 15 9 143 874
10 11 9 134 72
16 17 9 689 117
15 16 9 128 153
15 16 9 559 162
8 16 8 269 848
9 17 8 36 840
9 17 8 400 832
8 16 8 303 824
8 15 8 496 816
10 17 8 125 808
10 16 8 734 800
9 15 8 733 792
8 14 8 38 784
12 18 8 175 171
8 14 8 97 776
9 14 8 588 768
9 14 8 237 760
13 18 8 720 179
8 13 8 551 752
13 18 8 518 187
8 13 8 126 744
13 17 8 167 195
12 16 8 302 203
12 15 8 490 211
11 14 8 130 736
8 11 8 646 736
15 18 8 139 964
13 16 8 429 219
11 14 8 643 728
12 15 8 87 227
11 14 8 115 720
10 13 8 671 712
12 15 8 617 235
14 17 8 508 856
10 13 8 673 704
13 15 8 513 243
12 14 8 369 251
14 16 8 589 864
10 12 8 532 856
13 15 8 288 259
12 14 8 581 267
15 17 8 173 816
16 18 8 343 163
9 10 8 685 63
15 16 8 567 211
9 10 8 31 71
8 9 8 434 81
16 17 8 653 126
14 15 8 540 251
14 15 8 638 267
13 14 8 203 712
12 13 8 192 144
9 10 8 273 79
15 16 8 529 227
16 17 8 102 134
16 17 8 291 142
13 14 8 289 704
9 10 8 569 800
12 13 8 236 152
13 14 8 260 744
16 17 8 594 150
12 13 8 366 160
15 16 8 364 235
14 15 8 124 784
14 15 8 365 776
8 9 8 131 89
15 16 8 627 243
11 12 8 602 63
8 17 7 141 697
8 17 7 684 690
8 17 7 168 683
8 17 7 543 676
8 17 7 583 669
9 17 7 164 662
9 17 7 719 655
8 16 7 82 648
10 17 7 123 641
9 15 7 347 634
12 18 7 730 275
12 18 7 136 282
11 17 7 226 627
12 17 7 642 289
8 13 7 196 620
10 15 7 113 613
8 12 7 18 606
14 18 7 637 296
10 14 7 585 599
10 14 7 194 592
8 12 7 49 864
14 18 7 386 303
9 13 7 119 585
11 15 7 244 578
15 18 7 608 268
14 17 7 504 704
13 16 7 481 620
13 16 7 610 606
15 18 7 461 261
13 16 7 261 310
15 18 7 112 254
11 14 7 17 571
15 18 7 64 972
9 12 7 110 894
10 12 7 407 99
13 15 7 21 585
12 14 7 309 296
8 10 7 11 599
16 18 7 304 247
8 10 7 668 592
11 13 7 586 564
13 15 7 257 564
16 18 7 438 240
16 18 7 61 233
14 16 7 539 599
12 13 7 440 179
13 14 7 296 303
13 14 7 578 752
8 9 7 441 97
10 11 7 264 81
13 14 7 394 317
16 17 7 444 203
14 15 7 144 317
16 17 7 48 210
15 16 7 390 317
9 10 7 378 87
15 16 7 713 613
10 11 7 370 88
16 17 7 69 217
15 16 7 118 634
16 17 7 333 224
15 16 7 634 793
15 16 7 550 786
14 15 7 212 571
14 15 7 22 592
16 17 7 515 310
16 17 7 526 317
13 14 7 182 324
15 16 7 531 592
16 17 7 454 620
9 10 7 12 94
14 15 7 162 324
15 16 7 95 324
16 17 7 473 324
10 11 7 468 578
14 15 7 174 711
11 12 7 202 106
16 17 7 663 613
15 16 7 546 585
9 10 7 90 578
8 17 6 316 558
9 18 6 501 552
8 16 6 92 546
8 16 6 436 540
8 14 6 279 534
11 17 6 464 528
10 16 6 448 522
8 14 6 166 516
9 15 6 486 510
8 14 6 534 504
8 13 6 488 498
12 17 6 157 331
14 18 6 527 534
9 13 6 645 492
9 13 6 345 486
11 15 6 241 480
13 16 6 255 337
11 14 6 355 474
12 15 6 648 343
14 17 6 525 516
14 17 6 392 504
10 13 6 256 468
8 10 6 271 522
9 11 6 697 480
13 15 6 108 486
15 17 6 334 510
15 17 6 310 564
11 13 6 398 462
15 17 6 635 570
14 16 6 677 498
10 12 6 176 113
15 17 6 729 576
14 16 6 476 492
13 15 6 373 468
9 11 6 44 474
12 14 6 154 349
13 14 6 467 462
9 10 6 466 468
11 12 6 297 119
8 9 6 619 104
15 16 6 414 343
8 9 6 337 110
14 15 6 568 349
8 9 6 409 116
10 11 6 313 106
14 15 6 716 462
16 17 6 590 337
15 16 6 708 349
16 17 6 354 343
8 9 6 351 122
14 15 6 39 474
12 13 6 74 186
14 15 6 522 718
15 16 6 678 486
16 17 6 664 349
11 12 6 137 125
15 16 6 148 480
15 16 6 152 474
15 16 6 191 468
9 10 6 267 101
12 13 6 641 192
8 9 6 111 128
16 17 6 687 498
15 16 6 683 462
16 17 6 245 492
16 17 6 120 486
13 14 6 105 492
16 17 6 169 480
8 17 5 541 457
8 17 5 195 452
10 18 5 220 447
8 16 5 660 442
8 16 5 565 437
9 17 5 295 432
8 16 5 674 427
9 16 5 596 422
8 15 5 715 417
8 15 5 233 412
10 16 5 402 407
10 16 5 188 402
9 15 5 614 397
11 17 5 24 392
9 13 5 344 387
11 15 5 584 382
14 18 5 327 355
11 15 5 655 377
12 16 5 331 360
8 12 5 159 134
10 14 5 669 372
8 12 5 107 139
10 14 5 252 367
13 17 5 270 387
10 14 5 208 355
15 18 5 361 979
14 17 5 122 365
15 18 5 595 984
8 11 5 145 144
15 18 5 1 989
8 11 5 517 149
14 17 5 178 370
15 18 5 184 994
8 11 5 499 154
15 18 5 618 375
8 11 5 460 159
9 12 5 262 164
14 17 5 564 724
15 17 5 649 380
9 11 5 500 129
15 17 5 20 397
9 11 5 358 124
16 18 5 380 158
16 18 5 676 360
9 11 5 78 119
9 11 5 308 382
11 13 5 324 338
14 16 5 601 729
16 18 5 320 442
10 11 5 465 377
11 12 5 23 144
8 9 5 458 164
16 17 5 387 402
16 17 5 276 407
11 12 5 427 149
8 9 5 406 169
11 12 5 424 154
15 16 5 572 412
11 12 5 421 159
14 15 5 718 734
8 9 5 55 174
14 15 5 266 739
10 11 5 706 392
8 9 5 3 179
16 17 5 187 412
10 11 5 332 462
14 15 5 249 744
8 9 5 516 184
15 16 5 352 417
14 15 5 338 749
8 13 4 45 198
8 13 4 37 219
14 18 4 6 772
14 18 4 234 768
8 12 4 85 194
14 18 4 705 764
14 17 4 629 760
9 12 4 506 169
14 17 4 415 756
15 18 4 158 776
10 13 4 521 223
15 18 4 426 780
10 13 4 42 327
8 10 4 731 190
16 18 4 452 438
15 17 4 611 711
8 10 4 153 202
15 17 4 135 715
16 18 4 536 540
16 18 4 535 544
15 17 4 694 719
11 13 4 319 323
8 10 4 699 206
15 17 4 183 752
16 18 4 314 548
16 17 4 265 417
14 15 4 231 946
8 9 4 238 210
14 15 4 96 950
10 11 4 80 95
8 9 4 450 214
16 17 4 722 421
16 17 4 659 425
8 9 4 377 223
10 11 4 552 190
13 14 4 197 498
16 17 4 482 462
15 16 4 721 734
16 17 4 312 466
11 12 4 474 173
16 17 4 562 470
8 9 4 223 227
8 9 4 300 231
9 10 4 554 107
8 13 3 425 243
8 13 3 161 246
9 13 3 487 259
8 12 3 306 240
15 18 3 598 749
15 18 3 447 746
15 18 3 93 743
15 18 3 86 740
15 17 3 181 582
16 18 3 281 737
10 12 3 612 202
10 12 3 577 205
11 13 3 507 262
16 18 3 620 734
16 18 3 723 731
8 10 3 56 237
8 10 3 396 249
15 17 3 561 916
16 18 3 59 784
16 17 3 335 429
8 9 3 519 252
8 9 3 593 255
8 9 3 692 258
16 17 3 71 474
15 16 3 537 251
9 10 3 700 111
11 12 3 77 131
11 12 3 317 177
10 11 3 640 173
12 13 3 204 168
16 17 3 445 477
16 17 3 701 522
11 12 3 419 180
12 13 3 698 303
8 13 2 60 265
8 13 2 217 365
14 18 2 575 872
9 13 2 397 321
8 12 2 463 267
15 18 2 615 874
10 13 2 553 249
8 11 2 690 263
15 18 2 330 876
15 18 2 483 878
8 11 2 695 269
15 18 2 205 880
10 12 2 413 208
11 13 2 329 319
15 17 2 84 385
15 17 2 278 882
8 10 2 456 235
8 10 2 497 271
8 10 2 493 273
8 10 2 277 275
15 17 2 326 884
12 13 2 198 306
16 17 2 177 231
8 9 2 89 261
16 17 2 325 525
14 15 2 632 375
16 17 2 104 585
8 9 2 626 277
14 15 2 622 754
13 14 2 292 365
16 17 2 116 587
15 16 2 307 738
11 12 2 318 183
10 11 2 360 176
16 17 2 682 589
16 17 2 368 591
16 17 2 549 593
12 13 2 495 308
9 10 2 477 114
13 14 2 26 502
11 12 2 416 185
16 17 2 35 595
12 13 2 475 310
8 9 2 410 279
8 13 1 560 318
8 13 1 510 317
8 13 1 91 316
8 12 1 5 218
8 12 1 228 315
8 12 1 484 314
8 12 1 16 313
8 12 1 502 312
9 13 1 367 337
8 12 1 439 311
8 11 1 13 189
15 18 1 193 999
9 12 1 138 210
9 12 1 140 211
15 18 1 28 886
15 18 1 170 887
8 11 1 88 310
15 18 1 422 888
8 11 1 533 309
15 18 1 654 889
16 18 1 603 437
16 18 1 336 730
15 17 1 133 723
16 18 1 696 729
8 10 1 383 308
16 18 1 702 787
15 17 1 219 890
8 10 1 420 307
8 10 1 435 306
8 10 1 558 305
15 17 1 451 891
10 12 1 459 212
8 10 1 19 304
9 11 1 570 188
8 10 1 328 303
8 10 1 349 302
8 10 1 263 301
16 18 1 206 788
10 12 1 662 213
13 14 1 437 759
16 17 1 647 527
14 15 1 54 954
16 17 1 229 597
11 12 1 199 71
11 12 1 717 187
10 11 1 446 112
16 17 1 200 598
16 17 1 235 599
9 10 1 479 116
12 13 1 480 202
8 9 1 224 281
8 9 1 492 282
15 16 1 218 784
10 11 1 222 178
10 11 1 732 179
15 16 1 449 785
9 10 1 323 117
10 11 1 72 180
16 17 1 146 600
11 12 1 155 188
9 10 1 301 118
10 11 1 298 181
11 12 1 623 189
12 13 1 599 312
10 11 1 121 182
8 9 1 114 283
10 11 1 283 183
16 17 1 639 601
8 9 1 100 284
8 9 1 180 285
12 13 1 385 313
16 17 1 393 602
11 12 1 185 190
12 13 1 190 314
12 16 5 243 -1
11 15 5 613 -1
13 16 5 644 -1
13 16 5 399 -1
12 15 5 2 -1
12 15 5 512 -1
11 14 5 528 -1
11 14 5 724 -1
13 15 5 356 -1
12 14 5 417 -1
12 14 5 274 -1
13 15 5 101 -1
8 17 4 433 -1
8 17 4 604 -1
8 17 4 76 -1
9 18 4 726 -1
10 18 4 538 -1
10 18 4 311 -1
8 15 4 523 -1
8 14 4 70 -1
8 14 4 563 -1
10 16 4 600 -1
9 15 4 149 -1
9 15 4 32 -1
10 16 4 442 -1
10 16 4 657 -1
10 16 4 478 -1
9 15 4 4 -1
11 17 4 372 -1
8 14 4 379 -1
9 14 4 571 -1
13 18 4 573 -1
11 16 4 94 -1
9 14 4 574 -1
11 16 4 375 -1
13 17 4 388 -1
13 17 4 471 -1
13 17 4 432 -1
12 16 4 621 -1
10 14 4 455 -1
