
verschiebe -1271 298

verschiebe -1266 299

swap->accepted -1266 304

swap->accepted -1276 304

verschiebe -1276 304

swap->rejected -1286 303

verschiebe -1276 304

swap->accepted -1276 306

swap->rejected -1281 303

verschiebe -1271
verschiebe -1241
swap->accepted -1278 304

swap->accepted -1278 306

swap->accepted -1278 307

swap->rejected -1273
swap->rejected -1273 307

swap->accepted -1252
swap->rejected -1273 306

swap->rejected -1281 303

swap->accepted -1286 303

verschiebe -1292 299

swap->accepted -1292 301

verschiebe -1295 299

verschiebe -1274
swap->rejected -1295 294

verschiebe -1295 295

verschiebe -1305 293

verschiebe -1311 293

swap->rejected -1319 292

swap->rejected -1309
swap->accepted -1319 295

verschiebe -1298 292

swap->accepted -1298 294

swap->rejected -1308 292

verschiebe -1298
verschiebe -1314 291

verschiebe -1320 291

swap->accepted -1320 293

swap->accepted -1320 294

swap->rejected -1340 293

swap->rejected -1337
verschiebe -1370 294

verschiebe -1390 294

verschiebe -1410 291

verschiebe -1430 290

verschiebe -1390
swap->accepted -1420 291

swap->accepted -1420 294

swap->accepted -1390
verschiebe -1416 294

swap->accepted -1416 297

verschiebe -1416 301

verschiebe -1416 301

swap->accepted -1431 301

swap->accepted -1431 302

verschiebe -1410
verschiebe -1411 302

swap->rejected -1411 299

swap->accepted -1381
swap->rejected -1421 298

verschiebe -1421 298

swap->rejected -1401
verschiebe -1421 297

swap->rejected -1431 292

verschiebe -1431 289

verschiebe -1386
swap->accepted -1431 290

swap->rejected -1431 289

verschiebe -1423 290

verschiebe -1389 291

verschiebe -1389 291

verschiebe -1384 292

swap->rejected -1384 291

swap->rejected -1384 290

verschiebe -1378 289

swap->rejected -1378 288

verschiebe -1392 286

swap->accepted -1402 286

verschiebe -1402 286

verschiebe -1422 288

swap->accepted -1422 291

swap->accepted -1432 291

verschiebe -1384
verschiebe -1448 292

verschiebe -1458 292

swap->rejected -1458 290

swap->rejected -1458 288

verschiebe -1448 287

swap->rejected -1428
verschiebe -1454 285

verschiebe -1454 285

verschiebe -1504 285

swap->rejected -1504 283

verschiebe -1504 283

verschiebe -1500 282

swap->accepted -1479 285

verschiebe -1466 286

swap->accepted -1471 286

swap->rejected -1471 284

verschiebe -1471 283

swap->accepted -1466 284

swap->rejected -1426
verschiebe -1466 284

verschiebe -1456 286

verschiebe -1468 287

swap->rejected -1468 284

verschiebe -1460 285

verschiebe -1468 284

swap->accepted -1468 286

swap->accepted -1468 289

swap->rejected -1468 287

swap->accepted -1488 287

swap->accepted -1488 288

swap->rejected -1478 288

verschiebe -1490 287

swap->accepted -1480
swap->rejected -1485
verschiebe -1487 286

swap->rejected -1481 286

verschiebe -1461 289

swap->accepted -1461 291

swap->rejected -1451 291

verschiebe -1457 293

swap->rejected -1447 293

swap->accepted -1437 296

swap->rejected -1427 296

verschiebe -1422 297

verschiebe -1402
verschiebe -1410 300

swap->accepted -1425 300

verschiebe -1452 299

verschiebe -1452 301

verschiebe -1452 301

verschiebe -1452 301

verschiebe -1452 301

verschiebe -1432
verschiebe -1452 301

swap->rejected -1432
verschiebe -1480 300

swap->accepted -1480 304

verschiebe -1465
verschiebe -1480 304

