
verschiebe -1011 463

verschiebe -1026 463

verschiebe -1026 462

verschiebe -1041 459

swap->accepted -1041 462

swap->accepted -1011 463

verschiebe -1031 465

verschiebe -1046 463

swap->accepted -1056 463

verschiebe -1016
swap->accepted -1056 465

swap->accepted -1066 465

swap->rejected -1086 462

verschiebe -1076 461

verschiebe -1056 464

swap->accepted -1056 467

swap->accepted -1056 470

verschiebe -1056 469

swap->accepted -1056 471

swap->rejected -1056 468

verschiebe -1090 467

swap->rejected -1090 466

verschiebe -1090 465

verschiebe -1095 464

verschiebe -1083
verschiebe -1113 463

verschiebe -1138 462

swap->rejected -1138 460

swap->rejected -1138 456

swap->rejected -1138 454

verschiebe -1118 455

verschiebe -1117 457

swap->rejected -1097
swap->accepted -1117 459

verschiebe -1111 461

verschiebe -1111 461

swap->accepted -1111 463

swap->accepted -1111 464

verschiebe -1113 464

verschiebe -1098
swap->rejected -1113 463

swap->rejected -1113 462

swap->accepted -1121 462

verschiebe -1121 460

swap->accepted -1111
verschiebe -1101
verschiebe -1151 462

verschiebe -1167 461

verschiebe -1167 460

verschiebe -1167 461

swap->rejected -1147
verschiebe -1162 461

swap->accepted -1162 462

verschiebe -1202 463

swap->accepted -1212 463

swap->rejected -1212 460

swap->rejected -1212 456

verschiebe -1187
verschiebe -1217 453

swap->accepted -1187
verschiebe -1212 456

verschiebe -1217 454

swap->accepted -1222 454

verschiebe -1227 457

swap->rejected -1227 453

verschiebe -1222 457

swap->rejected -1222 455

swap->rejected -1222 452

swap->rejected -1222 449

verschiebe -1222 450

swap->rejected -1212 450

verschiebe -1212 450

verschiebe -1207 454

swap->rejected -1192
swap->accepted -1216 454

swap->accepted -1216 458

verschiebe -1216 458

swap->accepted -1216 459

verschiebe -1216 459

swap->accepted -1216 462

swap->rejected -1216 459

verschiebe -1204 457

swap->accepted -1204 458

verschiebe -1191 456

swap->rejected -1191 455

verschiebe -1191 455

swap->accepted -1201 455

verschiebe -1185 456

swap->rejected -1185 453

swap->accepted -1185 454

swap->accepted -1185 455

verschiebe -1185 453

swap->rejected -1175 453

verschiebe -1175 450

swap->rejected -1180 446

swap->accepted -1170
swap->accepted -1198 446

swap->rejected -1198 442

verschiebe -1198 445

verschiebe -1178
verschiebe -1198 448

verschiebe -1213 446

swap->accepted -1213 448

swap->accepted -1213 452

swap->accepted -1213 453

swap->rejected -1213 452

swap->rejected -1213 451

verschiebe -1213 449

verschiebe -1213 453

verschiebe -1193 447

verschiebe -1183 451

verschiebe -1176
verschiebe -1173 446

swap->rejected -1173 443

verschiebe -1173 441

verschiebe -1173 438

verschiebe -1173 438

verschiebe -1173 438

swap->accepted -1173 441

verschiebe -1204 442

swap->accepted -1204 445

verschiebe -1204 447

verschiebe -1229 443

verschiebe -1219 444

verschiebe -1239 443

verschiebe -1269 438

swap->accepted -1269 439

verschiebe -1250 439

verschiebe -1250 436

verschiebe -1250 437

