Mietbegin Mietende Länge ID position
8 9 82 55 0
8 18 8 550 992
8 18 8 188 984
8 18 8 257 976
8 18 7 414 969
8 18 7 215 962
8 18 7 400 955
8 18 6 531 949
8 18 6 265 943
8 18 6 453 937
8 18 6 511 931
8 18 6 174 925
8 17 6 447 919
16 18 27 258 0
17 18 54 270 27
8 18 5 347 914
8 18 5 131 909
16 18 25 48 884
8 18 5 123 879
8 13 10 59 869
8 13 10 507 859
8 18 5 336 854
8 15 7 423 847
8 16 6 473 884
13 18 9 459 859
9 18 5 510 842
13 18 9 474 833
8 13 9 189 890
8 17 5 242 828
10 15 9 530 0
8 18 4 534 824
8 18 4 291 820
8 13 8 14 812
8 18 4 405 808
8 18 4 115 804
8 18 4 402 800
8 18 4 479 796
8 18 4 137 792
8 18 4 54 788
8 18 4 161 784
8 13 8 176 776
8 13 8 251 768
8 18 4 522 764
13 18 8 343 756
8 18 4 335 752
8 18 4 455 748
8 18 4 541 744
8 18 4 284 740
8 13 8 470 732
9 14 8 234 901
13 18 8 545 732
13 18 8 287 724
8 18 4 84 720
8 18 4 467 716
8 16 5 523 711
8 18 4 209 707
9 10 37 286 0
9 18 4 237 703
8 17 4 417 699
17 18 36 502 81
8 17 4 120 695
8 17 4 178 691
8 17 4 39 687
8 17 4 268 683
8 17 4 151 679
13 18 7 2 768
13 18 7 415 775
8 13 7 72 672
8 13 7 313 665
10 15 7 70 9
9 14 7 130 658
11 16 7 401 16
11 18 5 374 653
13 18 7 407 646
13 18 7 427 639
8 16 4 527 635
8 16 4 134 631
8 16 4 197 627
16 18 16 324 623
8 18 3 289 620
8 18 3 113 617
8 18 3 397 614
11 16 6 490 23
8 18 3 139 611
8 18 3 486 608
8 18 3 337 605
8 18 3 262 602
8 18 3 179 599
8 18 3 465 596
8 18 3 466 593
8 18 3 181 590
8 18 3 119 587
13 18 6 387 581
13 18 6 386 575
8 18 3 275 572
8 18 3 369 569
9 14 6 396 563
8 13 6 129 575
12 18 5 484 558
8 18 3 472 555
8 18 3 297 552
8 18 3 504 549
8 18 3 52 546
8 13 6 40 540
13 18 6 548 540
8 18 3 18 537
8 18 3 226 534
8 18 3 204 531
8 18 3 13 528
8 18 3 536 525
8 18 3 308 522
13 18 6 506 516
8 18 3 505 513
8 18 3 309 510
8 18 3 91 507
8 18 3 236 504
8 18 3 94 501
8 18 3 99 498
10 17 4 385 494
13 17 7 358 672
8 15 4 352 623
9 16 4 515 490
15 17 14 300 29
8 17 3 68 487
8 17 3 514 484
9 18 3 246 481
8 17 3 509 478
16 18 13 563 658
13 18 5 217 812
13 18 5 57 868
10 15 5 539 473
10 15 5 29 468
8 13 5 380 516
8 13 5 521 581
13 18 5 398 873
8 13 5 496 639
13 18 5 9 463
11 16 5 371 458
13 18 5 64 453
16 18 12 403 441
8 16 3 171 450
9 13 6 558 644
8 16 3 260 447
8 14 4 339 443
8 12 6 532 437
13 17 6 141 435
11 17 4 103 431
8 14 4 195 427
8 16 3 495 424
10 11 23 172 16
8 15 3 419 421
8 15 3 538 418
8 15 3 165 415
13 16 7 253 665
13 18 4 233 411
8 13 4 232 411
13 18 4 429 407
13 18 4 198 403
8 18 2 177 401
8 18 2 203 399
13 18 4 254 395
8 18 2 213 393
13 18 4 422 389
8 13 4 448 389
9 14 4 225 385
8 18 2 413 383
8 18 2 245 381
9 13 5 240 403
8 13 4 207 377
8 18 2 219 375
13 18 4 218 371
8 13 4 208 371
15 17 10 249 43
13 18 4 440 367
13 17 5 194 362
8 13 4 117 367
13 18 4 166 377
8 18 2 316 360
8 13 4 351 356
13 18 4 528 356
13 18 4 350 352
8 18 2 49 350
8 18 2 44 348
8 18 2 320 346
13 18 4 321 342
13 18 4 322 338
13 18 4 32 334
13 18 4 543 330
8 18 2 325 328
8 18 2 60 326
8 18 2 326 324
13 18 4 546 320
13 18 4 346 316
13 18 4 551 312
8 18 2 344 310
8 18 2 17 308
13 18 4 554 304
13 18 4 555 300
8 13 4 12 304
8 18 2 341 298
17 18 20 7 117
13 18 4 4 294
8 18 2 3 292
8 18 2 27 290
8 18 2 519 288
8 18 2 67 286
13 18 4 516 282
8 18 2 162 280
13 18 4 460 276
8 18 2 461 274
8 18 2 388 272
13 18 4 469 268
13 18 4 279 264
8 18 2 480 262
8 13 4 132 258
8 18 2 128 256
8 18 2 489 254
8 18 2 116 252
8 18 2 110 250
11 16 4 173 246
8 18 2 235 244
8 18 2 106 242
8 13 4 100 238
13 18 4 98 238
8 18 2 299 236
8 18 2 499 234
8 18 2 361 232
13 18 4 302 228
8 18 2 303 226
13 18 4 357 222
8 18 2 310 220
13 18 4 312 216
13 18 4 109 212
15 16 19 252 890
9 18 2 298 210
13 16 6 285 204
16 18 9 452 201
8 14 3 282 201
8 17 2 553 199
8 14 3 142 196
11 17 3 21 193
14 17 6 420 563
8 17 2 104 191
14 16 9 11 182
8 17 2 93 180
8 17 2 408 178
8 14 3 561 175
8 16 2 392 173
14 18 4 35 258
8 16 2 481 171
15 17 8 512 53
8 16 2 75 169
8 16 2 144 167
8 16 2 272 165
8 12 4 42 161
8 16 2 381 159
8 16 2 56 157
9 17 2 443 155
8 16 2 201 153
13 17 4 221 149
8 13 3 399 150
8 13 3 537 147
8 13 3 363 144
8 13 3 529 141
8 13 3 89 138
13 18 3 360 817
8 11 5 88 133
8 13 3 77 182
8 13 3 412 185
12 17 3 356 161
8 13 3 354 188
13 18 3 475 146
8 13 3 431 204
8 13 3 125 207
8 13 3 395 217
8 13 3 456 214
8 13 3 458 222
8 13 3 190 228
8 13 3 273 264
8 13 3 451 267
8 13 3 464 276
8 13 3 153 282
8 13 3 471 294
13 18 3 185 143
8 13 3 437 300
8 13 3 146 312
8 13 3 145 315
8 15 2 256 899
8 15 2 404 131
17 18 14 92 149
8 15 2 24 129
8 15 2 426 127
8 15 2 136 125
8 15 2 243 123
8 15 2 517 121
8 15 2 66 119
8 10 7 435 112
8 15 2 216 110
16 17 13 30 61
17 18 13 82 163
8 10 6 331 104
14 16 6 305 441
8 11 4 73 246
12 15 4 295 29
15 16 12 503 0
14 17 4 498 385
16 18 6 101 137
16 18 6 364 415
9 15 2 526 39
8 11 4 391 318
8 13 2 349 212
8 13 2 560 270
9 14 2 544 41
8 13 2 557 322
12 17 2 345 135
12 17 2 485 133
8 13 2 416 330
8 13 2 421 332
12 17 2 433 117
8 13 2 446 334
13 18 2 449 782
8 13 2 394 336
12 17 2 389 115
12 17 2 379 113
8 13 2 373 338
8 13 2 482 340
9 14 2 483 43
8 13 2 372 342
11 16 2 493 108
8 13 2 494 344
12 17 2 497 106
8 13 2 406 352
8 13 2 97 354
8 13 2 205 362
10 15 2 121 45
8 13 2 228 364
8 13 2 288 395
8 13 2 127 397
11 16 2 140 104
9 14 2 147 47
8 13 2 149 409
8 13 2 278 453
11 16 2 155 102
8 13 2 159 455
8 13 2 175 724
12 17 2 269 100
8 13 2 263 726
11 16 2 294 98
8 13 2 196 728
8 13 2 34 730
8 13 2 248 756
9 14 2 76 49
8 13 2 222 758
8 13 2 65 760
10 15 2 306 51
8 13 2 255 762
17 18 9 202 176
8 11 3 410 193
9 12 3 296 558
8 11 3 152 431
10 13 3 478 465
8 11 3 138 434
8 17 1 370 97
17 18 9 359 185
8 17 1 513 96
8 16 1 211 95
8 16 1 126 94
8 12 2 186 92
14 18 2 143 196
11 13 4 102 35
8 16 1 69 91
8 16 1 525 90
14 16 4 533 137
16 18 4 549 246
8 12 2 6 88
8 12 2 562 86
14 15 8 193 53
8 10 4 230 82
8 12 2 565 833
8 12 2 317 835
12 16 2 267 88
16 18 4 368 421
11 12 7 28 112
9 16 1 271 81
17 18 7 304 425
16 17 7 353 74
16 17 7 332 81
17 18 7 1 432
8 9 6 355 98
8 10 3 53 457
15 18 2 184 468
14 17 2 365 176
11 14 2 187 53
15 16 6 508 61
17 18 6 83 470
9 11 3 463 78
8 10 3 231 460
14 17 2 71 429
8 11 2 314 837
8 10 3 22 463
8 10 3 559 466
15 18 2 318 847
8 10 3 47 469
16 18 3 535 458
9 15 1 411 77
16 17 6 214 88
15 18 2 37 849
14 17 2 20 427
8 13 1 105 225
12 17 1 108 112
13 18 1 15 878
8 13 1 488 231
8 13 1 290 279
8 13 1 556 285
8 13 1 135 297
8 13 1 564 303
12 17 1 16 164
11 16 1 96 80
8 13 1 46 366
8 13 1 86 408
10 15 1 45 82
8 13 1 524 521
9 14 1 63 76
8 13 1 520 586
8 13 1 38 841
8 13 1 542 840
8 13 1 25 839
8 13 1 78 650
10 15 1 81 83
8 13 1 329 651
8 13 1 85 652
11 16 1 319 79
11 16 1 170 78
9 14 1 274 75
17 18 5 439 362
17 18 5 156 476
17 18 5 239 484
8 9 5 241 403
17 18 4 36 385
8 12 1 74 561
16 17 4 8 102
16 17 4 182 108
15 16 4 281 12
10 11 4 438 106
8 12 1 266 562
17 18 4 168 489
17 18 4 445 493
8 9 4 80 385
17 18 4 167 563
14 18 1 114 198
15 17 2 79 119
8 10 2 283 472
8 9 4 111 474
8 10 2 462 496
16 17 4 157 121
10 11 3 33 103
14 17 1 247 175
11 12 3 383 29
10 11 3 199 112
8 11 1 264 653
17 18 3 50 671
14 15 3 328 33
15 16 3 366 67
8 9 3 280 481
15 18 1 330 851
15 16 3 501 70
17 18 3 409 674
16 17 3 333 125
8 11 1 362 654
8 9 3 487 490
15 17 1 124 132
16 17 2 19 27
16 17 2 150 94
17 18 2 418 194
17 18 2 133 199
15 17 1 210 131
12 13 2 223 86
16 18 1 425 461
15 16 2 393 73
14 15 2 164 36
8 9 2 163 155
15 16 2 183 75
8 9 2 158 210
14 16 1 444 87
15 17 1 434 130
12 14 1 441 33
14 16 1 238 86
8 9 1 107 493
16 17 1 292 98
17 18 1 244 439
14 15 1 112 38
17 18 1 428 440
15 16 1 95 77
8 9 1 90 494
17 18 1 342 462
14 15 1 468 41
17 18 1 547 497
11 12 1 552 32
8 18 1 348 -1
8 18 1 540 -1
8 18 1 340 -1
8 18 1 367 -1
13 18 2 382 -1
13 18 2 375 -1
13 18 2 492 -1
8 18 1 0 -1
8 18 1 169 -1
8 18 1 118 -1
8 18 1 261 -1
8 18 1 276 -1
13 18 2 180 -1
13 18 2 192 -1
8 18 1 51 -1
8 18 1 10 -1
13 18 2 31 -1
8 18 1 315 -1
8 18 1 5 -1
8 18 1 327 -1
8 18 1 58 -1
8 18 1 62 -1
13 18 2 311 -1
8 18 1 301 -1
8 18 1 250 -1
8 18 1 26 -1
8 16 1 323 -1
8 15 1 307 -1
8 15 1 454 -1
8 15 1 293 -1
8 15 1 227 -1
10 17 1 476 -1
12 18 1 61 -1
8 14 1 491 -1
8 14 1 277 -1
8 14 1 148 -1
8 14 1 376 -1
8 14 1 477 -1
8 14 1 390 -1
8 14 1 430 -1
8 14 1 220 -1
12 18 1 23 -1
13 18 1 43 -1
13 18 1 41 -1
13 18 1 500 -1
8 13 1 122 -1
8 13 1 334 -1
8 13 1 377 -1
8 13 1 457 -1
8 13 1 160 -1
13 18 1 450 -1
8 13 1 384 -1
8 13 1 442 -1
12 17 1 436 -1
8 13 1 338 -1
13 18 1 432 -1
12 17 1 154 -1
13 18 1 424 -1
13 18 1 229 -1
8 13 1 259 -1
13 18 1 206 -1
13 18 1 212 -1
13 18 1 200 -1
8 13 1 224 -1
8 12 1 518 -1
14 18 1 87 -1
14 17 1 191 -1
14 17 1 378 -1
