Mietbegin Mietende Länge ID position
8 17 7 583 0
8 17 7 141 7
8 17 7 684 14
8 17 7 168 21
8 17 7 543 28
9 18 6 501 994
8 17 6 316 35
8 17 5 541 41
8 17 5 195 46
8 17 4 433 51
8 17 4 604 55
8 17 4 76 59
9 18 4 726 990
8 17 3 505 63
9 18 1 403 989
8 17 1 591 66
9 18 1 68 988
8 16 9 548 67
8 16 9 606 76
8 16 8 303 85
8 16 8 269 93
9 17 8 36 980
9 17 8 400 972
9 17 7 164 965
8 16 7 82 101
9 17 7 719 958
8 16 6 92 108
8 16 6 436 114
10 18 5 220 953
8 16 5 674 120
9 17 5 295 948
8 16 5 660 125
8 16 5 565 130
10 18 4 311 944
10 18 4 538 940
8 16 3 294 135
8 16 3 485 138
8 16 2 58 141
8 16 2 207 143
10 18 1 33 939
9 17 1 670 938
10 18 1 268 937
8 16 1 275 145
8 15 9 47 146
9 16 9 650 928
8 15 9 462 155
8 15 9 362 164
10 17 8 125 920
8 15 8 496 173
10 17 7 123 913
8 15 5 233 181
9 16 5 596 908
8 15 5 715 186
8 15 4 523 191
9 16 3 150 905
10 17 3 579 902
9 16 3 430 899
11 18 3 57 896
11 18 2 412 894
8 15 2 0 195
9 16 2 342 892
10 17 1 151 891
9 16 1 665 890
11 18 1 142 889
9 16 1 8 888
9 15 9 359 197
11 17 9 587 879
10 16 9 186 870
9 15 9 40 206
9 15 8 733 215
12 18 8 175 862
8 14 8 97 223
10 16 8 734 854
8 14 8 38 231
11 17 7 226 847
12 18 7 730 840
12 18 7 136 833
9 15 7 347 239
8 14 6 279 246
10 16 6 448 827
8 14 6 534 252
8 14 6 166 258
11 17 6 464 821
9 15 6 486 264
9 15 5 614 270
11 17 5 24 816
10 16 5 402 811
10 16 5 188 806
8 14 4 563 275
8 14 4 379 279
10 16 4 442 802
9 15 4 149 283
9 15 4 4 287
11 17 4 372 798
8 14 4 70 291
9 15 4 32 295
10 16 4 478 794
10 16 4 657 790
10 16 4 600 786
8 14 3 712 299
9 15 3 605 302
11 17 3 210 783
10 16 3 41 780
12 18 2 239 778
10 16 2 63 776
12 18 2 79 774
12 18 1 607 773
8 14 1 232 305
9 15 1 714 306
8 14 1 636 307
12 18 1 679 772
11 17 1 43 771
9 14 9 544 308
11 16 9 282 762
12 17 9 391 753
8 13 9 129 317
13 18 8 518 745
9 14 8 588 326
8 13 8 551 334
8 13 8 126 342
9 14 8 237 350
13 18 8 720 737
8 13 7 196 358
12 17 7 642 730
10 15 7 113 365
8 13 6 488 372
12 17 6 157 724
8 13 4 45 378
11 16 4 375 720
11 16 4 94 716
8 13 4 37 382
9 14 4 574 386
13 18 4 573 712
9 14 4 571 390
13 18 3 547 709
13 18 3 106 706
8 13 3 161 394
8 13 3 425 397
8 13 2 60 400
12 17 2 556 704
8 13 2 217 402
12 17 2 395 702
13 18 2 408 700
11 16 2 9 698
10 15 2 286 404
13 18 1 246 697
11 16 1 163 696
12 17 1 503 695
13 18 1 299 694
8 13 1 91 406
9 14 1 597 407
10 15 1 592 408
12 17 1 27 693
8 13 1 510 409
12 17 1 189 692
8 13 1 560 410
12 17 1 630 691
14 18 9 353 682
9 13 9 704 411
13 17 9 418 673
11 15 9 147 420
10 14 9 633 429
10 14 9 65 438
11 15 9 53 447
9 13 9 530 456
12 16 9 98 664
13 17 8 167 656
12 16 8 302 648
9 13 7 119 465
10 14 7 194 472
14 18 7 386 641
11 15 7 244 479
10 14 7 585 486
14 18 7 637 634
8 12 7 49 493
8 12 7 18 500
11 15 6 241 507
9 13 6 345 513
9 13 6 645 519
14 18 6 527 628
12 16 5 243 623
8 12 5 107 525
9 13 5 344 530
12 16 5 331 618
10 14 5 208 535
10 14 5 669 540
14 18 5 327 613
11 15 5 655 545
11 15 5 613 550
8 12 5 159 555
13 17 5 270 608
11 15 5 584 560
10 14 5 252 565
13 17 4 471 604
14 18 4 705 600
13 17 4 432 596
14 18 4 234 592
14 18 4 6 588
12 16 4 621 556
8 12 4 85 570
13 17 4 388 584
10 14 4 455 574
12 16 3 156 570
10 14 3 251 578
14 18 3 494 581
8 12 3 306 581
13 17 3 498 532
9 13 3 487 584
14 18 2 346 579
14 18 2 631 577
14 18 2 575 575
8 12 2 463 587
9 13 2 397 589
8 12 1 228 591
8 12 1 502 592
8 12 1 439 593
12 16 1 470 555
10 14 1 428 594
10 14 1 287 595
10 14 1 293 600
9 13 1 404 596
8 12 1 484 597
9 13 1 367 598
14 18 1 545 574
13 17 1 675 531
10 14 1 624 601
8 12 1 5 599
10 14 1 514 602
8 12 1 16 603
13 16 9 628 522
11 14 9 285 682
13 16 9 411 513
14 17 9 707 535
15 18 9 711 561
9 12 9 688 604
12 15 9 242 498
14 17 9 30 489
13 16 9 214 463
8 11 9 227 546
11 14 9 725 628
10 13 8 671 637
10 13 8 673 656
15 18 8 139 547
14 17 8 508 439
8 11 8 646 420
13 16 8 429 412
