Mietbegin Mietende Länge ID position
8 18 2 0 261
13 18 3 1 715
8 18 3 2 878
8 13 3 3 409
8 13 2 4 827
8 15 1 5 941
13 18 2 6 25
13 17 6 7 308
8 13 1 8 46
8 13 2 9 323
13 18 2 10 548
8 13 4 11 352
8 12 4 12 741
8 13 1 13 533
13 15 8 14 447
9 14 6 15 387
8 14 1 16 21
8 17 4 17 600
8 14 4 18 67
8 13 1 19 871
13 18 3 20 788
11 16 4 21 298
13 18 4 22 656
8 13 3 23 426
8 14 3 24 563
13 18 2 25 470
12 17 2 26 580
11 16 1 27 944
13 18 1 28 537
13 18 2 29 847
13 18 6 30 864
8 18 4 31 325
8 18 2 32 966
8 18 1 33 588
9 14 8 34 73
13 18 2 35 534
8 16 4 36 62
8 17 2 37 332
8 18 4 38 232
13 18 3 39 278
8 13 7 40 303
8 18 2 41 590
8 18 2 42 626
8 13 1 43 889
8 18 3 44 111
8 16 2 45 267
12 17 2 46 746
8 18 6 47 29
13 16 4 48 649
8 14 4 49 543
12 17 1 50 903
13 18 2 51 815
11 16 2 52 803
8 13 10 53 513
13 18 1 54 343
8 10 3 55 951
8 13 2 56 86
8 18 2 57 475
8 18 2 58 860
17 18 2 59 366
8 17 2 60 375
17 18 4 61 87
9 14 2 62 778
8 13 2 63 204
13 18 4 64 477
8 13 7 65 195
13 18 2 66 401
13 18 1 67 170
8 13 1 68 491
17 18 4 69 919
8 18 2 70 334
13 18 2 71 702
8 18 1 72 346
8 18 1 73 787
8 18 3 74 606
9 15 2 75 208
8 18 2 76 727
8 13 2 77 780
8 18 3 78 290
8 17 2 79 256
8 15 2 80 754
8 12 6 81 580
8 18 4 82 285
13 18 2 83 1
13 18 2 84 959
8 15 2 85 55
13 18 2 86 561
8 18 4 87 481
8 13 1 88 254
8 12 2 89 126
8 13 4 90 505
8 16 1 91 634
8 18 3 92 501
13 18 2 93 897
8 13 2 94 920
13 18 4 95 198
13 18 2 96 811
8 18 5 97 417
8 10 7 98 459
10 15 9 99 932
8 13 1 100 894
13 18 3 101 583
13 18 5 102 567
8 17 6 103 719
15 18 2 104 185
13 18 3 105 187
11 14 2 106 468
8 15 3 107 13
13 16 3 108 962
13 16 2 109 126
8 17 4 110 214
8 10 3 111 320
13 18 4 112 154
8 13 4 113 647
8 11 1 114 670
8 18 4 115 843
14 15 2 116 774
9 14 7 117 791
13 14 4 118 244
8 9 4 119 412
13 14 3 120 679
8 18 1 121 954
13 18 3 122 912
8 18 4 123 362
13 18 5 124 461
8 16 5 125 748
8 17 4 126 163
17 18 7 127 433
13 18 9 128 884
8 16 6 129 368
8 18 4 130 440
8 11 5 131 296
13 18 1 132 338
13 18 1 133 413
8 13 8 134 400
13 18 2 135 147
8 16 4 136 991
8 13 3 137 654
8 12 1 138 817
13 18 5 139 736
8 18 1 140 616
8 18 4 141 595
8 15 1 142 510
13 18 7 143 115
13 18 4 144 854
8 13 3 145 147
13 18 1 146 444
8 13 8 147 907
13 18 3 148 228
8 18 2 149 57
8 18 2 150 473
8 13 1 151 23
13 14 3 152 139
8 13 2 153 10
9 18 3 154 219
8 16 1 155 965
11 16 2 156 684
8 17 3 157 172
13 18 2 158 272
8 14 3 159 550
13 18 2 160 989
8 16 2 161 17
13 18 4 162 143
8 18 1 163 638
8 13 4 164 731
13 17 2 165 945
8 18 3 166 977
13 17 4 167 741
8 18 4 168 159
17 18 3 169 489
