Mietbegin Mietende Länge ID position
8 16 9 606 0
8 16 9 548 9
8 16 8 269 18
8 16 8 303 26
9 17 8 400 992
9 17 8 36 984
9 16 9 650 34
8 15 9 47 43
8 15 9 362 52
8 17 7 583 977
8 17 7 684 970
8 17 7 168 963
8 17 7 543 956
8 15 9 462 61
8 17 7 141 949
8 16 7 82 942
8 15 8 496 70
9 17 7 164 935
9 17 7 719 928
10 17 8 125 920
9 18 6 501 914
10 16 9 186 905
11 17 9 587 896
9 15 9 359 78
8 17 6 316 890
9 15 9 40 87
10 17 7 123 883
8 14 8 97 875
12 18 8 175 867
8 16 6 92 861
9 15 8 733 96
8 14 8 38 853
8 16 6 436 847
10 16 8 734 839
11 16 9 282 830
9 14 9 544 104
8 17 5 541 825
8 17 5 195 820
8 13 9 129 811
12 17 9 391 802
9 15 7 347 113
12 18 7 136 795
11 17 7 226 788
12 18 7 730 781
13 18 8 720 773
10 18 5 220 768
8 13 8 126 120
13 18 8 518 760
8 16 5 674 128
9 17 5 295 755
8 13 8 551 133
8 16 5 660 141
9 14 8 588 146
8 16 5 565 154
9 14 8 237 159
8 17 4 76 751
9 13 9 704 167
8 14 6 534 745
14 18 9 353 742
9 18 4 726 738
9 13 9 530 176
9 15 6 486 732
11 15 9 147 723
11 17 6 464 717
13 17 9 418 811
10 16 6 448 711
8 14 6 166 185
12 16 9 98 702
8 17 4 433 698
11 15 9 53 689
8 17 4 604 685
10 14 9 65 191
8 14 6 279 679
10 14 9 633 200
9 16 5 596 674
8 15 5 715 669
8 13 7 196 662
8 15 5 233 657
12 17 7 642 650
10 15 7 113 643
12 16 8 302 635
13 17 8 167 627
10 18 4 538 623
10 18 4 311 619
10 16 5 402 614
9 15 5 614 609
8 13 6 488 760
11 17 5 24 604
12 17 6 157 598
10 16 5 188 593
10 14 7 194 209
14 18 7 386 875
8 12 7 49 650
14 18 7 637 854
9 13 7 119 773
10 14 7 585 216
8 12 7 18 702
11 15 7 244 586
8 15 4 523 582
14 17 9 707 573
8 17 3 505 570
13 16 9 628 167
11 14 9 285 573
11 14 9 725 223
13 16 9 214 176
9 12 9 688 802
15 18 9 711 729
8 11 9 227 561
13 16 9 411 561
12 15 9 242 552
12 15 9 213 543
14 17 9 30 534
12 15 9 99 525
14 17 8 508 517
11 14 8 130 232
10 16 4 442 513
9 15 4 32 509
13 16 8 429 120
15 18 8 139 657
9 15 4 149 505
8 11 8 646 553
12 15 8 490 497
10 16 4 478 493
10 16 4 657 489
11 15 6 241 483
9 13 6 645 517
10 16 4 600 479
11 14 8 115 534
8 14 4 379 475
8 14 4 70 471
10 13 8 671 627
10 13 8 673 463
12 15 8 87 455
11 14 8 643 240
9 13 6 345 449
8 14 4 563 445
12 15 8 617 437
9 15 4 4 433
8 16 3 294 430
8 16 3 485 427
14 18 6 527 679
11 17 4 372 423
13 16 7 261 133
15 18 7 64 665
15 18 7 608 689
13 16 7 610 416
9 16 3 430 413
15 18 7 461 643
10 17 3 579 410
9 12 7 110 437
9 16 3 150 407
14 17 7 504 400
11 14 7 17 400
13 16 7 481 393
15 18 7 112 586
11 18 3 57 390
12 16 5 243 385
14 18 5 327 380
9 13 5 344 416
13 17 5 270 375
10 14 5 208 380
11 16 4 375 371
12 16 5 331 366
11 15 5 655 361
10 14 5 252 356
11 15 5 584 351
8 12 5 107 867
10 14 5 669 346
11 15 5 613 341
9 14 4 571 337
8 13 4 45 396
13 18 4 573 449
9 14 4 574 333
8 13 4 37 376
8 12 5 159 455
11 16 4 94 329
13 15 9 348 320
13 15 9 350 311
11 14 6 355 248
12 14 9 201 254
11 17 3 210 308
9 15 3 605 305
14 16 9 321 185
11 13 9 625 311
10 16 3 41 302
12 14 9 661 263
12 15 6 648 296
13 15 9 259 287
16 18 9 247 0
10 13 6 256 323
16 18 9 580 9
14 17 6 525 333
8 14 3 712 742
