Mietbegin Mietende Länge ID position
8 18 7 362 309
8 18 6 47 390
8 18 6 186 971
8 18 6 282 20
8 17 6 103 727
8 13 10 53 977
8 18 5 400 661
8 18 5 97 367
8 13 10 227 599
8 16 6 129 175
8 13 9 285 673
8 18 4 82 995
8 18 4 244 36
8 18 4 141 125
8 18 4 168 625
8 18 4 269 218
8 18 4 38 522
9 14 8 34 558
8 13 7 65 492
12 18 5 288 54
8 18 3 256 883
8 18 3 436 828
8 18 3 233 822
13 18 5 139 385
13 18 4 203 258
13 18 4 386 935
8 18 3 44 804
13 18 4 260 896
13 18 6 30 397
8 13 8 242 935
8 14 4 49 890
8 15 3 466 443
8 18 3 195 241
8 18 4 115 332
13 18 8 489 569
8 18 4 407 515
8 17 4 17 287
8 13 8 147 382
9 18 3 154 262
13 18 4 333 535
13 18 8 230 719
13 18 5 124 704
8 18 4 123 80
8 13 8 134 143
8 18 4 87 908
8 18 6 462 205
8 15 2 341 106
8 17 4 110 13
13 18 4 394 414
11 17 3 373 815
8 18 2 41 747
8 18 2 294 745
13 18 7 418 845
8 18 4 202 45
9 18 5 175 792
8 18 3 78 350
8 18 3 398 963
10 17 4 440 526
8 17 4 126 378
8 17 4 196 502
9 16 4 369 435
13 16 6 353 945
8 18 3 297 797
8 18 3 74 459
8 18 3 274 51
13 18 6 214 490
8 17 2 79 615
13 18 7 350 144
8 18 3 421 65
8 18 3 188 336
13 18 8 411 301
8 18 3 166 86
13 18 3 249 358
8 18 3 252 347
13 18 3 39 496
8 13 3 176 846
8 13 4 264 76
8 18 2 485 468
8 18 2 57 203
8 16 4 136 807
8 16 3 488 684
8 18 3 345 172
9 17 2 284 831
13 18 7 321 604
8 18 4 130 246
11 18 5 429 773
8 18 2 442 595
13 18 6 453 646
8 13 7 40 297
8 18 2 42 926
13 16 4 289 982
8 18 3 220 711
8 17 3 465 109
8 18 4 303 250
8 17 4 194 72
13 18 2 426 888
8 18 3 279 229
13 18 3 148 681
8 17 3 262 342
8 13 3 145 294
8 18 3 316 551
13 18 4 473 967
13 18 4 291 900
8 18 4 31 183
8 18 2 433 104
13 18 7 143 89
8 18 3 295 448
8 18 3 486 427
13 18 4 390 986
8 13 4 164 666
13 18 4 144 328
8 13 4 347 866
13 18 6 259 543
8 18 2 416 137
13 18 4 212 140
8 14 3 355 631
13 18 4 112 324
13 18 2 315 839
8 18 3 358 151
13 18 4 95 580
13 18 4 461 295
8 18 5 273 453
8 18 2 210 425
13 18 4 174 76
8 16 4 36 192
8 13 3 241 462
8 14 3 24 486
8 17 3 157 68
8 18 2 379 578
13 18 3 310 539
8 13 3 337 536
8 18 2 150 623
13 18 2 10 284
13 18 3 184 462
13 18 2 83 412
8 18 2 32 322
8 17 2 37 709
17 18 7 127 956
13 16 7 171 866
13 18 2 6 714
11 16 4 21 439
8 18 2 204 860
13 18 2 158 169
13 18 4 182 418
8 18 2 58 733
8 17 2 60 422
8 13 2 450 244
8 18 2 76 862
8 13 3 137 473
13 18 2 415 749
8 18 2 207 532
8 15 2 306 781
11 16 6 391 585
8 13 4 113 723
8 13 6 357 539
8 18 3 464 281
8 12 6 81 255
13 17 6 7 475
8 16 2 161 621
8 18 1 121 825
8 11 4 468 878
13 18 3 105 199
8 15 3 107 274
13 18 5 102 40
8 13 4 378 570
8 10 6 359 738
8 18 2 149 549
8 13 1 420 458
8 13 4 11 412
13 18 4 64 920
13 18 4 365 675
13 18 2 160 924
13 18 2 86 833
14 17 4 304 629
9 13 6 201 946
8 16 2 319 49
8 13 4 90 232
8 13 3 3 465
13 18 4 481 668
11 16 2 52 696
13 18 3 20 382
9 14 6 15 116
13 18 3 392 10
13 17 3 270 354
8 18 3 344 836
8 13 5 192 316
13 18 3 361 601
8 13 2 94 856
8 13 3 427 511
8 13 2 342 410
8 15 2 475 84
8 18 3 2 818
8 18 1 323 286
8 15 2 463 617
9 14 4 302 361
13 18 3 276 465
8 15 3 331 0
8 13 8 431 916
8 16 5 125 752
10 15 5 366 739
8 15 1 142 821
8 16 1 293 757
13 18 3 380 770
8 12 2 419 132
8 18 2 478 858
8 13 3 308 654
8 18 2 430 530
8 18 2 70 691
13 18 3 101 339
14 16 9 457 113
13 18 3 266 672
13 15 7 215 28
8 16 3 332 17
8 16 2 425 933
8 18 1 275 519
8 18 1 403 778
8 18 3 92 372
8 16 2 311 484
13 18 3 338 701
9 15 2 75 225
13 18 4 22 641
9 14 2 239 716
12 17 2 371 864
8 13 3 402 187
13 18 2 325 232
13 18 2 66 510
8 10 7 98 584
13 18 4 173 597
8 16 2 455 784
8 18 1 268 3
8 13 2 56 345
8 18 1 428 254
8 13 2 9 430
13 18 2 51 410
8 18 1 73 577
10 15 2 198 267
9 13 5 236 787
8 13 3 351 400
13 17 7 211 157
13 18 2 248 779
13 18 4 162 133
13 17 2 221 320
8 18 1 163 660
8 13 3 409 6
8 13 2 318 237
12 17 1 50 886
8 18 1 232 852
8 11 5 131 767
13 18 3 354 638
13 18 3 1 375
8 12 4 12 157
13 18 2 314 881
12 17 2 408 131
8 16 2 45 556
8 15 2 85 520
13 17 4 167 928
13 18 2 447 432
12 17 2 389 687
11 16 2 156 894
12 17 2 197 991
13 18 4 364 98
8 14 4 18 269
8 18 2 0 813
8 13 4 370 305
8 13 2 477 476
8 10 3 267 764
8 13 1 280 59
8 13 2 223 404
13 18 2 71 800
13 18 3 334 60
11 17 4 257 213
8 13 1 263 366
8 13 3 313 853
12 17 2 26 26
8 18 2 487 181
8 14 3 159 759
11 16 2 432 875
13 18 2 278 766
8 13 4 441 32
8 15 2 372 593
13 18 2 135 299
8 18 1 72 990
9 16 1 189 197
13 18 3 352 122
13 18 2 483 811
15 17 8 247 954
8 13 2 4 358
13 18 2 231 63
8 13 3 23 375
8 13 3 324 161
12 17 3 255 878
8 13 1 88 705
13 18 2 326 482
13 18 2 346 873
13 18 2 205 277
8 12 2 474 591
8 13 1 8 845
9 14 2 395 842
8 18 2 286 652
8 13 2 317 619
13 18 1 405 501
8 13 1 100 108
15 18 2 177 558
13 18 2 96 613
8 11 4 226 396
13 18 2 181 451
8 13 2 77 597
13 18 3 178 735
9 14 1 470 406
8 13 3 271 870
8 15 2 80 499
13 18 3 476 951
13 18 3 387 853
