Mietbegin Mietende Länge ID position
13 18 6 214 397
14 16 4 444 444
13 18 2 281 930
13 17 2 165 563
13 18 2 312 448
8 11 1 114 822
8 18 4 123 743
8 18 7 362 -1
8 18 6 462 -1
8 18 6 47 -1
8 18 6 186 -1
8 18 6 282 -1
8 17 6 103 -1
8 13 10 53 -1
8 18 5 400 -1
8 18 5 97 -1
8 18 5 273 -1
8 13 10 227 -1
8 15 7 254 -1
8 16 6 129 -1
9 18 5 175 -1
13 18 9 128 -1
10 15 9 99 -1
8 13 9 285 -1
8 18 4 87 -1
8 16 5 125 -1
8 18 4 82 -1
8 18 4 115 -1
8 18 4 130 -1
8 18 4 244 -1
8 18 4 141 -1
8 13 8 147 -1
8 18 4 168 -1
8 18 4 202 -1
13 18 8 230 -1
8 13 8 242 -1
8 18 4 269 -1
8 18 4 303 -1
8 18 4 407 -1
13 18 8 411 -1
8 13 8 431 -1
8 13 8 134 -1
8 18 4 38 -1
13 18 8 489 -1
9 14 8 34 -1
8 18 4 31 -1
8 17 4 126 -1
8 17 4 196 -1
8 17 4 17 -1
8 17 4 194 -1
8 17 4 110 -1
8 13 7 65 -1
13 18 7 321 -1
8 13 7 40 -1
13 18 7 418 -1
11 18 5 429 -1
13 18 7 350 -1
11 16 7 348 -1
10 15 7 213 -1
13 18 7 143 -1
9 14 7 117 -1
8 16 4 36 -1
8 16 4 136 -1
8 18 3 345 -1
8 18 3 344 -1
8 13 6 357 -1
8 18 3 358 -1
8 18 3 295 -1
8 18 3 279 -1
8 18 3 78 -1
8 18 3 297 -1
8 18 3 274 -1
8 18 3 92 -1
8 18 3 74 -1
13 18 6 30 -1
13 18 6 259 -1
8 18 3 398 -1
8 18 3 252 -1
8 18 3 166 -1
8 18 3 486 -1
8 18 3 44 -1
8 18 3 188 -1
8 18 3 195 -1
8 18 3 464 -1
13 18 6 453 -1
8 18 3 256 -1
8 18 3 436 -1
8 18 3 220 -1
8 18 3 421 -1
9 14 6 15 -1
8 18 3 316 -1
8 18 3 233 -1
11 16 6 391 -1
8 18 3 2 -1
10 17 4 440 -1
13 17 7 211 -1
9 16 4 369 -1
8 17 3 262 -1
8 17 3 157 -1
9 18 3 154 -1
8 17 3 465 -1
13 18 5 124 -1
13 18 5 139 -1
8 13 5 192 -1
10 15 5 366 -1
8 16 3 332 -1
8 14 4 18 -1
8 12 6 81 -1
8 14 4 49 -1
13 17 6 7 -1
8 16 3 488 -1
11 17 4 257 -1
13 16 7 171 -1
8 15 3 466 -1
8 15 3 331 -1
8 15 3 107 -1
13 18 4 364 -1
8 18 2 286 -1
13 18 4 473 -1
13 18 4 291 -1
8 18 2 294 -1
8 18 2 478 -1
13 18 4 481 -1
13 18 4 365 -1
13 18 4 182 -1
8 13 4 347 -1
13 18 4 174 -1
13 18 4 173 -1
13 18 4 333 -1
8 18 2 487 -1
8 13 4 164 -1
13 18 4 162 -1
8 18 2 485 -1
8 13 4 378 -1
13 18 4 203 -1
8 18 2 204 -1
8 13 4 370 -1
8 18 2 379 -1
13 18 4 386 -1
13 18 4 390 -1
8 13 4 264 -1
9 13 5 236 -1
13 18 4 394 -1
8 18 2 416 -1
8 18 2 430 -1
8 18 2 433 -1
8 13 4 11 -1
8 18 2 442 -1
13 18 4 212 -1
13 18 4 461 -1
8 18 2 207 -1
13 18 4 260 -1
9 14 4 302 -1
8 18 2 0 -1
13 18 4 64 -1
8 18 2 57 -1
11 16 4 21 -1
8 18 2 70 -1
8 18 2 42 -1
13 18 4 22 -1
8 18 2 58 -1
8 18 2 76 -1
8 18 2 149 -1
8 18 2 32 -1
8 13 4 113 -1
13 18 4 112 -1
13 18 4 95 -1
8 13 4 90 -1
8 18 2 150 -1
13 18 4 144 -1
8 14 3 355 -1
8 17 2 79 -1
8 14 3 24 -1
11 17 3 373 -1
8 17 2 60 -1
8 17 2 37 -1
13 16 6 353 -1
8 14 3 159 -1
14 16 9 457 -1
8 16 2 319 -1
8 16 2 455 -1
15 17 8 247 -1
8 16 2 161 -1
13 17 4 167 -1
8 16 2 217 -1
8 12 4 12 -1
9 17 2 284 -1
8 16 2 425 -1
13 15 8 14 -1
8 16 2 45 -1
8 16 2 311 -1
13 18 3 361 -1
8 13 3 241 -1
8 13 3 337 -1
13 18 3 249 -1
13 18 3 1 -1
8 13 3 427 -1
8 13 3 424 -1
13 18 3 338 -1
13 18 3 334 -1
13 18 3 122 -1
12 17 3 255 -1
13 18 3 354 -1
13 18 3 352 -1
8 13 3 351 -1
8 13 3 271 -1
8 11 5 131 -1
8 13 3 409 -1
13 18 3 39 -1
8 13 3 402 -1
13 18 3 148 -1
13 18 3 101 -1
13 18 3 20 -1
8 13 3 308 -1
8 13 3 145 -1
8 13 3 176 -1
8 13 3 23 -1
13 18 3 392 -1
8 13 3 313 -1
13 18 3 178 -1
13 18 3 380 -1
13 18 3 266 -1
8 13 3 324 -1
8 13 3 137 -1
13 18 3 276 -1
8 13 3 3 -1
13 18 3 476 -1
13 18 3 105 -1
13 18 3 184 -1
13 18 3 387 -1
13 15 7 215 -1
8 15 2 463 -1
8 15 2 306 -1
8 15 2 85 -1
8 15 2 341 -1
8 15 2 372 -1
8 15 2 475 -1
8 15 2 80 -1
13 16 4 289 -1
13 17 3 270 -1
14 17 4 304 -1
