Mietbegin Mietende Länge ID position
8 18 7 362 514
8 18 6 462 746
8 18 6 47 189
8 18 6 186 651
8 18 6 282 423
8 17 6 103 718
8 13 10 53 797
8 18 5 400 913
8 18 5 97 353
8 18 5 273 545
8 13 10 227 445
8 15 7 254 666
8 16 6 129 773
9 18 5 175 220
13 18 9 128 826
10 15 9 99 13
8 13 9 285 871
8 18 4 123 733
8 18 4 87 94
8 16 5 125 697
8 18 4 82 178
8 18 4 115 33
8 18 4 130 208
8 18 4 244 477
8 18 4 141 591
8 13 8 147 532
8 18 4 168 342
8 18 4 202 130
13 18 8 230 4
8 13 8 242 613
8 18 4 269 785
8 18 4 303 367
8 18 4 407 769
13 18 8 411 145
8 13 8 431 883
8 13 8 134 972
8 18 4 38 988
13 18 8 489 407
9 14 8 34 897
8 18 4 31 462
8 17 4 126 39
8 17 4 196 435
8 17 4 17 158
8 17 4 194 677
8 17 4 110 598
8 13 7 65 644
13 18 7 321 441
8 13 7 40 837
13 18 7 418 798
11 18 5 429 396
13 18 7 350 80
11 16 7 348 569
10 15 7 213 554
13 18 7 143 975
9 14 7 117 116
8 16 4 36 466
8 16 4 136 500
8 18 3 345 693
8 18 3 344 53
8 13 6 357 925
12 18 5 288 300
8 18 3 358 631
8 18 3 295 931
8 18 3 279 752
8 18 3 78 789
8 18 3 297 99
8 18 3 274 934
8 18 3 92 605
8 18 3 74 339
13 18 6 30 615
13 18 6 259 57
8 18 3 398 392
8 18 3 252 908
8 18 3 166 582
8 18 3 486 707
8 18 3 44 725
8 18 3 188 861
8 18 3 195 458
8 18 3 464 867
13 18 6 453 944
8 18 3 256 138
13 18 6 214 504
8 18 3 436 318
8 18 3 220 482
8 18 3 421 485
9 14 6 15 182
8 18 3 316 782
8 18 3 233 757
11 16 6 391 23
8 18 3 2 294
10 17 4 440 637
13 17 7 211 264
9 16 4 369 308
8 17 3 262 985
8 17 3 157 155
9 18 3 154 326
8 17 3 465 522
13 18 5 124 377
13 18 5 139 921
8 13 5 192 407
13 18 5 102 836
10 15 5 366 811
8 16 3 332 347
8 14 4 18 162
8 12 6 81 282
8 14 4 49 578
9 13 6 201 737
13 17 6 7 964
8 16 3 488 242
11 17 4 257 314
13 16 7 171 608
8 15 3 466 45
8 15 3 331 816
8 15 3 107 108
13 18 4 364 760
8 18 2 286 765
13 18 4 473 253
13 18 4 291 358
8 18 2 294 203
8 18 2 478 588
13 18 4 481 279
13 18 4 365 169
13 18 4 182 659
8 13 4 347 227
13 18 4 174 926
13 18 4 173 793
13 18 4 333 111
8 18 2 487 938
8 13 4 164 387
13 18 4 162 363
8 18 2 485 195
8 13 4 378 401
13 18 4 203 627
8 18 2 204 321
8 13 4 370 112
8 18 2 379 298
13 18 4 386 197
13 18 4 390 258
8 13 4 264 83
9 13 5 236 965
13 18 4 394 491
8 18 2 416 854
8 18 2 430 511
8 18 2 433 602
8 13 4 11 712
8 13 4 441 626
8 18 2 442 433
13 18 4 212 271
13 18 4 461 246
8 18 2 210 333
8 18 2 207 90
13 18 4 260 231
9 14 4 302 134
8 18 2 0 277
8 18 2 57 684
11 16 4 21 104
8 18 2 70 383
8 18 2 42 235
8 18 2 41 729
13 18 4 22 621
8 18 2 58 851
8 18 2 76 526
8 18 2 149 957
8 18 2 32 212
8 13 4 113 143
13 18 4 112 473
13 18 4 95 538
8 18 2 150 419
13 18 4 144 742
8 14 3 355 29
8 17 2 79 239
8 14 3 24 290
11 17 3 373 87
8 17 2 60 498
8 17 2 37 686
13 16 6 353 64
8 14 3 159 374
14 16 9 457 448
8 16 2 319 288
8 16 2 455 906
15 17 8 247 843
8 16 2 161 123
13 17 4 167 386
8 16 2 217 995
8 12 4 12 792
9 17 2 284 371
8 16 2 425 78
13 15 8 14 873
8 16 2 45 175
8 16 2 311 856
13 18 3 361 992
8 13 3 241 380
8 13 3 337 377
13 18 3 249 737
13 18 3 1 488
8 13 3 427 585
8 13 3 424 360
13 18 3 338 673
13 18 3 334 336
13 18 3 122 0
12 17 3 255 323
13 18 3 354 888
13 18 3 352 779
8 13 3 351 68
8 13 3 460 953
8 13 3 271 942
8 11 5 131 102
8 13 3 409 826
13 18 3 39 71
8 13 3 402 148
13 18 3 101 972
13 18 3 20 563
8 13 3 308 673
8 13 3 145 126
8 13 3 176 364
13 18 3 310 805
8 13 3 23 255
13 18 3 392 918
8 13 3 313 50
13 18 3 178 530
13 18 3 380 641
13 18 3 266 285
8 13 3 324 919
8 13 3 137 4
13 18 3 276 892
8 13 3 3 892
13 18 3 476 644
13 18 3 105 205
13 18 3 184 50
13 18 3 387 713
13 15 7 215 881
8 15 2 463 997
8 15 2 306 415
8 15 2 85 682
8 10 7 98 657
8 15 2 341 551
8 15 2 372 216
8 15 2 475 92
8 15 2 80 528
13 16 4 289 227
13 17 3 270 533
14 17 4 304 429
8 11 4 226 22
13 17 3 191 858
8 10 6 359 7
13 16 4 48 960
8 11 4 468 689
9 15 2 75 702
13 18 2 86 955
8 13 2 318 945
8 13 2 317 743
13 18 2 93 237
13 18 2 315 690
13 18 2 314 824
8 13 2 63 576
13 18 2 388 822
13 18 2 312 127
12 17 2 389 153
13 18 2 415 48
9 14 2 395 716
8 13 2 396 710
13 18 2 66 37
13 18 2 307 576
13 18 2 401 401
8 18 1 403 983
8 13 2 4 205
8 13 2 94 171
12 17 2 408 312
13 18 2 382 951
8 13 2 153 542
8 18 1 72 245
8 18 1 323 544
13 18 2 346 865
13 18 2 426 141
13 18 2 84 43
8 18 1 339 263
13 18 2 83 251
8 18 1 33 32
13 18 2 6 870
13 18 2 335 283
8 13 2 77 961
8 18 1 428 225
13 18 2 71 275
8 18 1 73 167
8 13 2 329 832
12 17 2 371 664
8 18 1 374 755
11 16 2 432 405
13 18 2 326 657
13 18 2 325 201
9 14 2 62 940
8 13 2 377 350
8 13 2 342 561
13 18 2 330 688
8 13 2 300 595
8 13 2 9 509
12 17 2 46 566
12 17 2 26 102
13 18 2 35 809
13 18 2 216 647
8 18 1 140 346
13 18 2 483 125
8 18 1 446 422
8 13 2 223 970
13 18 2 447 351
8 13 2 251 280
13 18 2 248 820
8 13 2 450 430
11 16 2 52 634
8 13 2 456 58
9 14 2 239 417
8 13 2 238 864
8 13 2 477 779
13 18 2 181 586
13 18 2 234 911
8 18 1 121 984
8 18 1 232 262
13 18 2 231 306
8 18 1 268 553
13 18 2 25 536
13 18 2 272 143
13 18 2 96 495
10 15 2 472 844
8 13 2 56 260
10 15 2 198 218
13 18 2 292 542
11 16 2 156 470
13 18 2 158 731
13 18 2 29 767
13 18 2 205 841
13 18 2 160 970
12 17 2 197 214
13 18 2 281 710
13 18 2 10 740
8 18 1 275 177
8 18 1 163 808
8 13 2 410 947
13 18 2 278 953
8 13 2 277 492
13 18 2 135 390
13 18 2 183 942
10 13 3 417 834
8 11 3 406 949
9 12 3 243 1
13 17 2 221 649
8 12 2 419 443
12 16 2 471 895
8 12 2 474 141
8 16 1 91 568
8 10 4 237 556
14 15 8 376 115
11 13 4 296 821
8 16 1 155 335
8 12 2 89 214
8 16 1 293 297
13 15 4 261 847
8 12 2 413 849
8 12 2 412 358
8 16 1 404 982
14 16 4 444 134
13 17 2 165 403
17 18 7 127 118
8 15 1 367 724
8 15 1 142 937
9 16 1 189 98
8 15 1 5 226
8 14 1 484 429
13 16 2 482 439
15 18 2 177 416
8 14 1 439 168
14 17 2 445 292
15 18 2 265 217
13 16 2 109 625
8 10 3 111 495
8 9 6 258 306
8 14 1 16 305
12 18 1 253 481
16 18 3 320 469
8 14 1 283 525
8 10 3 267 636
15 18 2 104 558
8 14 1 459 432
8 14 1 228 959
12 18 1 437 56
8 11 2 360 399
8 10 3 55 151
15 16 6 290 881
8 10 3 458 315
11 14 2 106 455
13 18 1 54 521
8 9 5 434 900
8 13 1 435 853
9 14 1 470 819
8 13 1 43 489
11 16 1 480 756
13 18 1 451 681
12 17 1 50 74
13 18 1 422 950
8 13 1 420 391
12 17 1 469 597
13 18 1 449 241
13 18 1 423 797
8 13 1 263 732
8 13 1 100 475
13 18 1 172 70
13 18 1 133 872
8 13 1 8 761
8 13 1 280 731
13 18 1 28 3
8 13 1 185 267
10 15 1 190 513
12 17 1 246 373
13 18 1 405 395
8 13 1 13 563
13 18 1 193 853
8 13 1 199 254
13 18 1 229 663
13 18 1 225 188
8 13 1 222 912
13 18 1 219 421
13 18 1 200 864
11 16 1 27 636
8 13 1 301 952
8 13 1 305 188
13 18 1 132 590
13 18 1 322 472
13 18 1 381 257
8 13 1 151 745
8 13 1 349 829
17 18 5 343 25
8 13 1 383 385
13 18 1 340 550
8 13 1 19 911
10 15 1 385 696
8 13 1 328 609
8 13 1 68 604
13 18 1 393 562
13 18 1 67 930
13 18 1 170 510
8 13 1 88 44
13 18 1 363 63
8 9 4 119 622
17 18 4 69 161
8 10 2 375 455
8 12 1 138 590
17 18 4 454 668
13 14 4 118 451
8 9 4 309 963
17 18 4 61 497
8 12 1 298 363
17 18 4 438 570
8 10 2 397 37
14 15 3 187 182
8 11 1 479 269
16 17 3 245 816
8 9 3 208 200
11 12 3 356 494
13 14 3 327 448
8 9 3 448 858
8 11 1 114 27
13 16 1 209 835
17 18 2 452 903
14 15 2 116 902
12 14 1 299 891
17 18 2 59 315
15 17 1 336 812
11 12 1 250 956
15 16 1 206 168
8 9 1 180 728
13 14 1 443 676
8 9 1 287 968
13 14 1 218 792
16 17 1 235 162
13 15 2 179 595
8 13 4 90 273
13 14 3 152 330
17 18 3 169 567
13 14 3 120 704
13 15 2 240 173
13 18 2 51 75
13 16 3 108 -1
13 15 3 399 -1
13 15 3 414 -1
13 15 3 467 -1
13 18 2 368 -1
13 18 4 64 -1
13 18 2 384 -1
13 18 1 146 -1
13 18 3 148 -1
8 12 1 224 -1
