Mietbegin Mietende Länge ID position
8 18 7 362 980
8 18 6 462 328
8 18 6 47 993
8 18 6 186 616
8 18 6 282 180
8 17 6 103 647
8 13 10 53 509
8 18 5 400 812
8 18 5 97 248
8 18 5 273 773
8 15 7 254 640
8 16 6 129 966
9 18 5 175 902
13 18 9 128 451
10 15 9 99 797
8 13 9 285 817
8 18 4 123 148
8 18 4 87 843
8 16 5 125 70
8 18 4 82 955
8 18 4 115 110
8 18 4 130 295
8 18 4 244 849
8 18 4 141 595
8 13 8 147 170
8 18 4 168 808
8 18 4 202 217
13 18 8 230 676
8 13 8 242 354
8 18 4 269 623
8 18 4 303 546
8 18 4 407 826
13 18 8 411 346
8 13 8 431 410
8 13 8 134 233
8 18 4 38 839
13 18 8 489 155
9 14 8 34 468
8 18 4 31 23
8 17 4 126 60
8 17 4 196 273
8 17 4 17 915
8 17 4 194 81
8 17 4 110 480
8 13 7 65 133
13 18 7 321 4
8 13 7 40 186
13 18 7 418 785
11 18 5 429 528
13 18 7 350 857
11 16 7 348 631
10 15 7 213 338
13 18 7 143 924
9 14 7 117 487
8 16 4 36 864
8 16 4 136 17
8 18 3 345 121
8 18 3 344 975
8 13 6 357 987
12 18 5 288 743
8 18 3 358 291
8 18 3 295 95
8 18 3 279 883
8 18 3 78 117
8 18 3 297 28
8 18 3 274 754
8 18 3 92 578
8 18 3 74 444
13 18 6 30 234
13 18 6 259 942
8 18 3 398 613
8 18 3 252 664
8 18 3 166 751
8 18 3 486 12
8 18 3 44 685
8 18 3 188 221
8 18 3 195 245
8 18 3 464 378
13 18 6 453 422
8 18 3 256 202
13 18 6 214 588
8 18 3 436 375
8 18 3 220 213
8 18 3 421 477
9 14 6 15 41
8 18 3 316 301
8 18 3 233 875
8 18 3 2 558
10 17 4 440 268
13 17 7 211 605
9 16 4 369 225
8 17 3 262 495
8 17 3 157 259
9 18 3 154 732
8 17 3 465 193
13 18 5 124 49
13 18 5 139 934
8 13 5 192 459
13 18 5 102 359
10 15 5 366 395
8 16 3 332 690
8 14 4 18 573
8 12 6 81 600
8 14 4 49 255
9 13 6 201 934
13 17 6 7 438
8 16 3 488 909
11 17 4 257 723
13 16 7 171 534
8 15 3 466 737
8 15 3 331 710
8 15 3 107 431
13 18 4 364 719
8 18 2 286 101
13 18 4 473 886
13 18 4 291 835
8 18 2 294 371
8 18 2 478 87
13 18 4 481 658
13 18 4 365 890
13 18 4 182 627
8 13 4 347 893
13 18 4 174 962
13 18 4 333 391
8 18 2 487 145
8 13 4 164 554
13 18 4 162 187
8 18 2 485 465
8 13 4 378 162
13 18 4 203 263
8 18 2 204 880
8 13 4 370 156
8 18 2 379 748
13 18 4 386 31
13 18 4 390 671
8 13 4 264 672
9 13 5 236 316
13 18 4 394 125
8 18 2 416 735
8 18 2 430 921
8 18 2 433 76
8 13 4 11 925
8 13 4 441 437
8 18 2 442 950
13 18 4 212 562
13 18 4 461 541
8 18 2 210 93
8 18 2 207 830
13 18 4 260 285
9 14 4 302 521
8 18 2 0 833
13 18 4 64 599
8 18 2 57 367
11 16 4 21 568
8 18 2 70 740
8 18 2 42 566
8 18 2 41 243
13 18 4 22 694
8 18 2 58 716
8 18 2 76 878
8 18 2 149 702
8 18 2 32 206
8 13 4 113 424
13 18 4 112 408
13 18 4 95 759
8 13 4 90 321
8 18 2 150 15
13 18 4 144 132
8 14 3 355 105
8 17 2 79 199
8 14 3 24 90
11 17 3 373 0
8 17 2 60 948
8 17 2 37 960
13 16 6 353 503
8 14 3 159 931
14 16 9 457 316
8 16 2 319 283
8 16 2 455 729
15 17 8 247 429
8 16 2 161 388
13 17 4 167 311
8 16 2 217 229
8 12 4 12 542
9 17 2 284 336
8 16 2 425 130
13 15 8 14 511
8 16 2 45 108
8 16 2 311 178
13 18 3 361 139
8 13 3 241 962
8 13 3 337 66
13 18 3 249 356
13 18 3 1 868
8 13 3 427 264
8 13 3 424 210
13 18 3 338 414
13 18 3 334 898
13 18 3 122 136
12 17 3 255 308
13 18 3 354 655
13 18 3 352 35
8 13 3 351 699
8 13 3 460 9
8 13 3 271 498
8 11 5 131 784
8 13 3 409 758
13 18 3 39 405
8 13 3 402 539
13 18 3 148 794
13 18 3 101 98
13 18 3 20 989
8 13 3 308 945
8 13 3 145 279
8 13 3 176 428
13 18 3 310 381
8 13 3 23 4
13 18 3 392 871
8 13 3 313 124
13 18 3 178 583
13 18 3 380 499
13 18 3 266 820
8 13 3 324 861
8 13 3 137 35
13 18 3 276 781
8 13 3 3 653
13 18 3 476 551
13 18 3 105 66
13 18 3 184 704
13 18 3 387 770
13 15 7 215 167
8 15 2 463 484
8 15 2 306 85
8 15 2 85 325
8 10 7 98 794
8 15 2 341 385
8 15 2 372 638
8 15 2 475 142
8 15 2 80 55
13 16 4 289 418
13 17 3 270 400
14 17 4 304 277
8 11 4 226 311
13 17 3 191 448
8 10 6 359 49
13 16 4 48 460
8 11 4 468 656
9 15 2 75 58
13 18 2 86 509
8 13 2 318 859
13 18 2 384 853
8 13 2 317 550
13 18 2 93 818
13 18 2 315 525
13 18 2 314 824
8 13 2 63 782
13 18 2 388 115
13 18 2 312 713
12 17 2 389 152
13 18 2 415 912
9 14 2 395 197
8 13 2 396 208
13 18 2 66 700
13 18 2 307 165
13 18 2 401 281
8 18 1 403 447
8 13 2 4 854
8 13 2 94 610
12 17 2 408 334
13 18 2 382 972
8 13 2 153 714
8 18 1 72 778
8 18 1 323 832
13 18 2 346 668
13 18 2 426 232
13 18 2 84 241
8 18 1 339 698
13 18 2 83 412
8 18 1 33 979
13 18 2 6 519
13 18 2 335 47
8 13 2 77 593
8 18 1 428 667
13 18 2 71 939
13 18 2 368 38
8 18 1 73 21
8 13 2 329 847
12 17 2 371 707
8 18 1 374 533
11 16 2 432 78
13 18 2 326 365
13 18 2 325 191
9 14 2 62 64
8 13 2 377 304
8 13 2 342 383
13 18 2 330 792
8 13 2 300 678
8 13 2 9 39
12 17 2 46 289
12 17 2 26 662
13 18 2 35 586
13 18 2 216 919
8 18 1 140 693
13 18 2 483 555
8 18 1 446 104
8 13 2 223 47
13 18 2 447 757
8 13 2 251 253
13 18 2 51 299
13 18 2 248 603
8 13 2 450 166
11 16 2 52 779
8 13 2 456 381
9 14 2 239 727
8 13 2 238 857
8 13 2 477 627
13 18 2 181 163
13 18 2 234 855
8 18 1 121 999
8 18 1 232 224
13 18 2 231 688
8 18 1 268 120
13 18 2 25 987
13 18 2 272 305
13 18 2 96 581
10 15 2 472 806
8 13 2 56 721
10 15 2 198 435
13 18 2 292 253
11 16 2 156 373
13 18 2 158 653
13 18 2 29 847
13 18 2 205 907
13 18 2 160 369
13 18 2 281 174
13 18 2 10 896
8 18 1 275 144
8 18 1 163 742
8 13 2 410 7
13 18 2 278 354
8 13 2 277 660
13 18 2 135 403
13 18 2 183 176
10 13 3 417 941
8 11 3 406 695
9 12 3 243 349
13 17 2 221 894
8 12 2 419 442
8 12 2 474 681
8 16 1 91 670
8 10 4 237 869
14 15 8 376 487
11 13 4 296 886
8 16 1 155 901
8 12 2 89 419
8 16 1 293 978
8 12 2 413 364
8 12 2 412 898
8 16 1 404 216
14 16 4 444 89
17 18 7 127 193
8 15 1 367 750
8 15 1 142 612
9 16 1 189 974
8 15 1 5 307
13 15 3 399 428
8 14 1 484 201
15 18 2 177 644
14 17 2 445 522
15 18 2 265 711
8 10 3 111 942
8 9 6 258 336
8 14 1 16 914
12 18 1 253 3
16 18 3 320 538
8 14 1 283 882
8 10 3 267 449
15 18 2 104 797
8 14 1 459 390
8 14 1 228 272
12 18 1 437 154
8 11 2 360 629
8 10 3 55 763
15 16 6 290 511
8 10 3 458 724
11 14 2 106 277
13 18 1 54 545
8 9 5 434 471
8 13 1 435 147
9 14 1 470 464
8 13 1 43 294
11 16 1 480 345
13 18 1 451 684
12 17 1 50 196
13 18 1 422 784
8 13 1 420 680
12 17 1 469 54
13 18 1 449 486
8 13 1 263 965
8 13 1 100 494
13 18 1 172 699
13 18 1 133 992
13 18 1 146 594
8 13 1 8 900
8 13 1 280 762
13 18 1 28 923
8 13 1 185 868
10 15 1 190 709
12 17 1 246 27
13 18 1 405 941
8 13 1 13 33
13 18 1 193 622
8 13 1 199 890
13 18 1 225 186
8 13 1 222 924
13 18 1 200 557
11 16 1 27 959
8 13 1 301 572
8 13 1 305 369
13 18 1 132 437
13 18 1 322 124
13 18 1 381 231
8 13 1 151 456
8 13 1 349 394
17 18 5 343 502
8 13 1 383 169
13 18 1 340 874
8 13 1 19 793
10 15 1 385 769
8 13 1 328 455
13 18 1 393 715
13 18 1 67 327
13 18 1 170 498
8 13 1 88 892
13 18 1 363 554
8 9 4 119 934
8 12 1 224 418
17 18 4 69 521
8 10 2 375 635
8 12 1 138 116
17 18 4 454 480
13 14 4 118 317
8 9 4 309 606
17 18 4 61 639
8 12 1 298 366
17 18 4 438 467
8 10 2 397 767
14 15 3 187 572
8 11 1 479 196
17 18 3 169 343
16 17 3 245 321
8 9 3 208 225
11 12 3 356 285
13 14 3 327 322
8 9 3 448 345
8 11 1 114 140
13 16 1 209 240
17 18 2 452 268
14 15 2 116 471
12 14 1 299 561
17 18 2 59 172
11 12 1 250 504
15 16 1 206 167
8 9 1 180 565
13 14 1 443 57
8 9 1 287 585
13 14 1 218 22
16 17 1 235 461
13 15 3 467 763
13 15 2 240 767
13 14 3 120 952
13 14 3 152 210
13 18 1 219 675
13 18 1 229 304
13 17 2 165 208
13 16 3 108 -1
12 16 2 471 -1
13 15 4 261 -1
13 16 2 482 -1
13 15 3 414 -1
13 16 2 109 -1
13 15 2 179 -1
15 17 1 336 -1
8 13 10 227 -1
11 16 6 391 -1
8 14 1 439 -1
12 17 2 197 -1
13 18 1 423 -1
13 18 4 173 -1
8 13 1 68 -1
