Mietbegin Mietende Länge ID position
8 18 7 362 0
8 18 6 282 7
8 18 6 462 13
8 18 6 47 19
8 18 6 186 25
8 18 5 273 31
8 18 5 97 36
8 18 5 400 41
8 18 4 244 46
8 18 4 269 50
8 18 4 38 54
8 18 4 202 58
8 18 4 168 62
8 18 4 130 66
8 18 4 123 70
8 18 4 115 74
8 18 4 87 78
8 18 4 82 82
8 18 4 141 86
8 18 4 303 90
8 18 4 31 94
8 18 4 407 98
8 18 3 344 102
8 18 3 78 105
8 18 3 2 108
8 18 3 92 111
8 18 3 486 114
8 18 3 464 117
8 18 3 166 120
8 18 3 436 123
8 18 3 188 126
8 18 3 44 129
8 18 3 195 132
8 18 3 345 135
8 18 3 220 138
8 18 3 233 141
8 18 3 421 144
8 18 3 256 147
8 18 3 316 150
8 18 3 358 153
8 18 3 398 156
8 18 3 74 159
8 18 3 274 162
8 18 3 279 165
8 18 3 297 168
8 18 3 295 171
8 18 3 252 174
8 18 2 76 177
8 18 2 487 179
8 18 2 485 181
8 18 2 478 183
8 18 2 294 185
8 18 2 150 187
8 18 2 149 189
8 18 2 286 191
8 18 2 379 193
8 18 2 433 195
8 18 2 430 197
8 18 2 204 199
8 18 2 207 201
8 18 2 210 203
8 18 2 416 205
8 18 2 442 207
8 18 2 70 209
8 18 2 0 211
8 18 2 58 213
8 18 2 42 215
8 18 2 41 217
8 18 2 57 219
8 18 2 32 221
8 18 1 428 223
8 18 1 232 224
8 18 1 268 225
8 18 1 33 226
8 18 1 446 227
8 18 1 275 228
8 18 1 403 229
8 18 1 374 230
8 18 1 73 231
8 18 1 72 232
8 18 1 121 233
8 18 1 163 234
8 18 1 323 235
8 18 1 339 236
8 18 1 140 237
8 17 6 103 238
9 18 5 175 995
8 17 4 110 244
8 17 4 126 248
8 17 4 194 252
8 17 4 17 256
8 17 4 196 260
8 17 3 465 264
8 17 3 262 267
9 18 3 154 992
8 17 3 157 270
8 17 2 79 273
8 17 2 60 275
8 17 2 37 277
8 16 6 129 279
8 16 5 125 285
8 16 4 136 290
8 16 4 36 294
8 16 3 332 298
8 16 3 488 301
8 16 2 45 304
9 17 2 284 990
8 16 2 217 306
8 16 2 311 308
8 16 2 161 310
8 16 2 319 312
8 16 2 425 314
8 16 2 455 316
8 16 1 404 318
8 16 1 155 319
8 16 1 91 320
8 16 1 293 321
8 15 7 254 322
11 18 5 429 985
10 17 4 440 981
9 16 4 369 329
8 15 3 107 333
8 15 3 331 336
8 15 3 466 339
8 15 2 80 342
8 15 2 475 344
8 15 2 463 346
8 15 2 341 348
8 15 2 85 350
8 15 2 306 352
8 15 2 372 354
9 16 1 189 980
8 15 1 5 356
8 15 1 367 357
8 15 1 142 358
12 18 5 288 975
8 14 4 49 359
11 17 4 257 971
8 14 4 18 363
8 14 3 159 367
8 14 3 355 370
11 17 3 373 968
8 14 3 24 373
9 15 2 75 376
8 14 1 16 378
8 14 1 484 379
8 14 1 459 380
8 14 1 228 381
8 14 1 439 382
8 14 1 283 383
12 18 1 437 967
12 18 1 253 966
8 13 10 53 384
8 13 10 227 402
13 18 9 128 957
10 15 9 99 948
8 13 9 285 412
8 13 8 431 394
8 13 8 134 421
13 18 8 411 940
8 13 8 242 429
8 13 8 147 440
13 18 8 230 932
9 14 8 34 448
13 18 8 489 924
11 16 7 348 917
10 15 7 213 910
8 13 7 40 456
13 18 7 418 903
13 18 7 321 896
13 18 7 350 889
8 13 7 65 463
13 18 7 143 882
9 14 7 117 470
13 18 6 453 876
13 18 6 30 870
11 16 6 391 864
9 14 6 15 477
13 18 6 214 858
8 13 6 357 483
13 18 6 259 852
13 18 5 139 847
8 13 5 192 489
10 15 5 366 842
13 18 5 124 837
13 18 5 102 832
13 18 4 212 828
8 13 4 90 494
8 13 4 264 498
13 18 4 364 824
13 18 4 95 820
13 18 4 386 816
13 18 4 365 812
13 18 4 162 808
13 18 4 203 804
8 13 4 164 502
8 13 4 441 506
8 13 4 11 510
8 13 4 347 514
13 18 4 260 800
13 18 4 64 796
13 18 4 173 792
13 18 4 174 788
8 13 4 378 518
9 14 4 302 522
13 18 4 22 784
13 18 4 390 780
13 18 4 182 776
13 18 4 481 772
13 18 4 144 768
13 18 4 291 764
13 18 4 333 760
13 18 4 473 756
8 13 4 370 526
13 18 4 461 752
13 18 4 112 748
11 16 4 21 744
13 18 4 394 740
8 13 4 113 530
12 17 3 255 737
13 18 3 101 734
13 18 3 249 731
13 18 3 380 728
13 18 3 387 725
8 13 3 351 437
13 18 3 266 722
8 13 3 313 534
8 13 3 23 537
8 13 3 324 540
13 18 3 122 719
13 18 3 334 716
8 13 3 337 543
13 18 3 105 713
13 18 3 338 710
13 18 3 276 707
13 18 3 352 704
8 13 3 271 546
13 18 3 354 701
8 13 3 137 549
13 18 3 361 698
13 18 3 20 695
8 13 3 145 552
8 13 3 308 555
13 18 3 178 692
8 13 3 427 558
8 13 3 409 561
13 18 3 39 689
13 18 3 476 686
8 13 3 402 564
13 18 3 184 683
13 18 3 148 680
8 13 3 424 567
13 18 3 392 677
8 13 3 3 570
8 13 3 176 573
13 18 3 1 674
8 13 3 460 576
13 18 3 310 671
8 13 3 241 579
13 18 2 6 669
8 13 2 63 582
13 18 2 335 667
10 15 2 472 584
8 13 2 477 586
13 18 2 71 665
13 18 2 382 663
13 18 2 325 661
13 18 2 326 659
13 18 2 483 657
8 13 2 342 588
13 18 2 66 655
8 13 2 4 590
8 13 2 318 592
8 13 2 317 594
13 18 2 315 653
13 18 2 314 651
13 18 2 312 649
8 13 2 329 596
9 14 2 62 598
8 13 2 77 600
13 18 2 346 647
8 13 2 56 602
13 18 2 388 645
8 13 2 377 604
12 17 2 389 643
12 17 2 371 641
9 14 2 395 606
8 13 2 396 608
13 18 2 96 639
13 18 2 401 637
13 18 2 368 635
8 13 2 94 610
12 17 2 408 633
8 13 2 410 612
13 18 2 93 631
13 18 2 415 629
13 18 2 426 627
13 18 2 86 625
13 18 2 84 623
11 16 2 432 621
13 18 2 10 619
8 13 2 9 614
13 18 2 83 617
13 18 2 384 615
13 18 2 447 613
8 13 2 450 616
8 13 2 456 618
13 18 2 330 611
8 13 2 277 623
13 18 2 248 609
8 13 2 153 625
13 18 2 35 604
13 18 2 281 602
13 18 2 307 600
13 18 2 29 596
13 18 2 278 594
13 18 2 231 592
13 18 2 51 590
13 18 2 272 588
13 18 2 234 586
8 13 2 238 627
13 18 2 135 582
8 13 2 251 629
13 18 2 216 580
8 13 2 223 631
13 18 2 292 578
13 18 2 205 576
8 13 2 300 635
13 18 2 181 574
13 18 2 183 572
13 18 2 160 570
13 18 2 25 568
13 18 2 158 566
8 13 1 222 620
13 18 1 200 565
8 13 1 100 637
13 18 1 381 564
8 13 1 383 638
13 18 1 146 563
8 13 1 8 639
13 18 1 193 562
8 13 1 199 640
13 18 1 449 561
13 18 1 423 560
13 18 1 422 559
8 13 1 420 645
8 13 1 88 646
8 13 1 435 647
13 18 1 451 558
13 18 1 229 557
8 13 1 13 648
8 13 1 151 649
13 18 1 225 556
13 18 1 405 555
13 18 1 219 554
13 18 1 393 553
8 13 1 43 650
13 18 1 172 552
13 18 1 132 551
13 18 1 340 550
13 18 1 322 549
8 13 1 280 651
8 13 1 185 652
8 13 1 349 653
8 13 1 68 654
13 18 1 133 548
8 13 1 19 655
8 13 1 301 656
13 18 1 67 547
13 18 1 28 546
13 18 1 170 545
8 13 1 305 657
8 13 1 328 658
8 13 1 263 659
13 18 1 363 544
13 18 1 54 543
13 17 7 211 536
8 12 6 81 660
9 13 6 201 666
13 17 6 7 530
9 13 5 236 672
13 17 4 167 526
8 12 4 12 641
13 17 3 191 519
13 17 3 270 516
8 12 2 419 633
8 12 2 413 677
13 17 2 221 514
8 12 2 474 679
8 12 2 412 681
13 17 2 165 512
8 12 2 89 683
8 12 1 224 685
8 12 1 138 686
8 12 1 298 687
13 16 7 171 505
13 16 6 353 499
8 11 5 131 688
8 11 4 226 693
14 17 4 304 522
13 16 4 48 495
13 16 4 289 491
